category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Food,Hanoi,CUST0770,2024-01-30,ORD001291,633.98,Product_90,6,pending,3803.88,2024,1,30
Food,Cantho,CUST0194,2024-01-13,ORD001292,658.94,Product_32,2,completed,1317.88,2024,1,13
Food,Hanoi,CUST0658,2024-10-30,ORD001293,65.31,Product_79,7,cancelled,457.17,2024,10,30
Clothing,Hanoi,CUST0598,2024-09-26,ORD001294,813.98,Product_93,2,completed,1627.96,2024,9,26
Toys,Hanoi,CUST0481,2024-01-22,ORD001295,529.38,Product_10,9,completed,4764.42,2024,1,22
Clothing,Danang,CUST0666,2024-07-28,ORD001296,591.19,Product_54,3,pending,1773.5700000000002,2024,7,28
Books,Haiphong,CUST0617,2024-09-17,ORD001297,840.28,Product_57,9,pending,7562.5199999999995,2024,9,17
Food,Hanoi,CUST0772,2024-05-19,ORD001298,509.84,Product_41,2,pending,1019.68,2024,5,19
Electronics,HCM,CUST0777,2024-04-01,ORD001299,26.67,Product_62,4,pending,106.68,2024,4,1
Electronics,Danang,CUST0474,2024-10-17,ORD001300,951.38,Product_36,8,pending,7611.04,2024,10,17
Food,Cantho,CUST0349,2024-07-25,ORD001301,184.51,Product_87,9,completed,1660.59,2024,7,25
Clothing,Haiphong,CUST0898,2024-04-25,ORD001302,946.36,Product_11,10,completed,9463.6,2024,4,25
Clothing,Haiphong,CUST0006,2024-11-06,ORD001303,87.19,Product_89,2,cancelled,174.38,2024,11,6
Clothing,HCM,CUST0541,2024-04-06,ORD001304,332.03,Product_21,2,cancelled,664.06,2024,4,6
Books,HCM,CUST0739,2024-07-09,ORD001305,784.28,Product_90,9,completed,7058.5199999999995,2024,7,9
Food,Hanoi,CUST0838,2024-09-15,ORD001306,333.09,Product_97,3,completed,999.27,2024,9,15
Books,HCM,CUST0651,2024-06-26,ORD001307,203.87,Product_37,5,pending,1019.35,2024,6,26
Electronics,HCM,CUST0983,2024-08-26,ORD001308,172.63,Product_34,2,pending,345.26,2024,8,26
Electronics,Danang,CUST0272,2024-02-24,ORD001309,596.61,Product_20,6,cancelled,3579.66,2024,2,24
Clothing,Haiphong,CUST0028,2024-09-29,ORD001310,294.16,Product_73,6,cancelled,1764.96,2024,9,29
Clothing,Cantho,CUST0748,2024-05-10,ORD001311,175.13,Product_2,9,pending,1576.17,2024,5,10
Food,Danang,CUST0816,2024-04-09,ORD001312,846.82,Product_55,7,pending,5927.740000000001,2024,4,9
Electronics,Cantho,CUST0619,2024-07-15,ORD001313,231.82,Product_92,6,pending,1390.92,2024,7,15
Food,Hanoi,CUST0507,2024-06-04,ORD001314,338.96,Product_50,6,cancelled,2033.7599999999998,2024,6,4
Clothing,Haiphong,CUST0067,2024-01-25,ORD001315,643.95,Product_3,7,completed,4507.650000000001,2024,1,25
Clothing,Haiphong,CUST0016,2024-01-01,ORD001316,277.95,Product_87,7,cancelled,1945.6499999999999,2024,1,1
Electronics,Hanoi,CUST0057,2024-09-22,ORD001317,201.9,Product_88,10,completed,2019.0,2024,9,22
Clothing,Hanoi,CUST0035,2024-02-20,ORD001318,995.92,Product_68,7,pending,6971.44,2024,2,20
Toys,HCM,CUST0607,2024-11-21,ORD001319,855.25,Product_87,8,pending,6842.0,2024,11,21
Electronics,Haiphong,CUST0584,2024-08-10,ORD001320,557.09,Product_43,3,cancelled,1671.27,2024,8,10
Clothing,Haiphong,CUST0328,2024-06-14,ORD001321,627.72,Product_76,6,completed,3766.32,2024,6,14
Food,Danang,CUST0792,2024-09-19,ORD001322,323.05,Product_89,9,pending,2907.4500000000003,2024,9,19
Electronics,Cantho,CUST0899,2024-05-06,ORD001323,28.05,Product_67,3,pending,84.15,2024,5,6
Clothing,Haiphong,CUST0072,2024-04-30,ORD001324,58.48,Product_70,1,completed,58.48,2024,4,30
Clothing,Hanoi,CUST0314,2024-08-07,ORD001325,711.32,Product_7,8,cancelled,5690.56,2024,8,7
Toys,Cantho,CUST0809,2024-04-28,ORD001326,86.71,Product_7,7,completed,606.9699999999999,2024,4,28
Electronics,Haiphong,CUST0281,2024-01-08,ORD001327,240.38,Product_58,5,completed,1201.9,2024,1,8
Food,Hanoi,CUST0383,2024-12-04,ORD001328,996.91,Product_20,7,completed,6978.37,2024,12,4
Books,Danang,CUST0200,2024-07-26,ORD001329,182.41,Product_45,9,pending,1641.69,2024,7,26
Electronics,Haiphong,CUST0395,2024-06-07,ORD001330,94.56,Product_64,4,cancelled,378.24,2024,6,7
Electronics,Hanoi,CUST0354,2024-11-20,ORD001331,213.11,Product_69,8,cancelled,1704.88,2024,11,20
Electronics,Haiphong,CUST0585,2024-02-10,ORD001332,298.04,Product_1,9,cancelled,2682.36,2024,2,10
Books,Hanoi,CUST0633,2024-11-23,ORD001333,893.91,Product_39,1,completed,893.91,2024,11,23
Books,Hanoi,CUST0817,2024-09-15,ORD001334,32.79,Product_45,9,pending,295.11,2024,9,15
Toys,Haiphong,CUST0557,2024-07-05,ORD001335,732.46,Product_19,5,cancelled,3662.3,2024,7,5
Food,Hanoi,CUST0551,2024-06-14,ORD001336,938.41,Product_3,7,completed,6568.87,2024,6,14
Clothing,Danang,CUST0580,2024-07-17,ORD001337,634.24,Product_24,6,completed,3805.44,2024,7,17
Electronics,Cantho,CUST0635,2024-08-18,ORD001338,842.22,Product_28,6,completed,5053.32,2024,8,18
Clothing,Cantho,CUST0206,2024-08-16,ORD001339,366.34,Product_47,2,pending,732.68,2024,8,16
Clothing,Cantho,CUST0309,2024-06-08,ORD001340,370.93,Product_52,8,cancelled,2967.44,2024,6,8
Toys,Danang,CUST0849,2024-09-17,ORD001341,314.03,Product_55,5,cancelled,1570.1499999999999,2024,9,17
Electronics,Hanoi,CUST0790,2024-03-02,ORD001342,637.88,Product_43,8,pending,5103.04,2024,3,2
Electronics,Danang,CUST0806,2024-07-29,ORD001343,794.03,Product_83,7,cancelled,5558.21,2024,7,29
Clothing,Cantho,CUST0827,2024-12-09,ORD001344,382.08,Product_50,1,cancelled,382.08,2024,12,9
Clothing,Cantho,CUST0641,2024-12-02,ORD001345,826.57,Product_94,10,completed,8265.7,2024,12,2
Clothing,Haiphong,CUST0010,2024-03-17,ORD001346,578.73,Product_40,3,pending,1736.19,2024,3,17
Toys,Haiphong,CUST0914,2024-06-17,ORD001347,834.62,Product_57,10,pending,8346.2,2024,6,17
Food,Danang,CUST0368,2024-02-09,ORD001348,523.37,Product_90,1,completed,523.37,2024,2,9
Electronics,HCM,CUST0954,2024-07-14,ORD001349,498.91,Product_90,8,pending,3991.28,2024,7,14
Books,HCM,CUST0859,2024-10-04,ORD001350,123.95,Product_16,7,completed,867.65,2024,10,4
Electronics,Haiphong,CUST0244,2024-08-27,ORD001351,933.66,Product_98,2,pending,1867.32,2024,8,27
Books,Danang,CUST0940,2024-10-06,ORD001352,164.89,Product_79,7,completed,1154.23,2024,10,6
Electronics,Cantho,CUST0641,2024-06-05,ORD001353,310.93,Product_56,4,pending,1243.72,2024,6,5
Toys,Hanoi,CUST0826,2024-09-13,ORD001354,417.94,Product_80,7,completed,2925.58,2024,9,13
Food,Haiphong,CUST0078,2024-04-13,ORD001355,143.95,Product_71,1,cancelled,143.95,2024,4,13
Clothing,Hanoi,CUST0608,2024-06-21,ORD001356,171.25,Product_34,8,completed,1370.0,2024,6,21
Food,Cantho,CUST0390,2024-01-22,ORD001357,778.43,Product_42,5,pending,3892.1499999999996,2024,1,22
Food,Danang,CUST0896,2024-05-02,ORD001358,354.44,Product_34,7,pending,2481.08,2024,5,2
Food,HCM,CUST0355,2024-06-21,ORD001359,596.17,Product_60,6,pending,3577.0199999999995,2024,6,21
Books,Haiphong,CUST0207,2024-07-08,ORD001360,661.47,Product_80,6,completed,3968.82,2024,7,8
Books,Cantho,CUST0810,2024-09-26,ORD001361,960.82,Product_24,5,cancelled,4804.1,2024,9,26
Books,HCM,CUST0847,2024-02-18,ORD001362,687.35,Product_40,4,cancelled,2749.4,2024,2,18
Electronics,Danang,CUST0332,2024-08-01,ORD001363,647.27,Product_98,4,cancelled,2589.08,2024,8,1
Food,Danang,CUST0098,2024-07-03,ORD001364,528.29,Product_69,10,pending,5282.9,2024,7,3
Clothing,Cantho,CUST0938,2024-11-06,ORD001365,299.08,Product_60,10,pending,2990.7999999999997,2024,11,6
Electronics,Danang,CUST0400,2024-11-17,ORD001366,812.72,Product_15,1,completed,812.72,2024,11,17
Food,Danang,CUST0947,2024-01-29,ORD001367,311.68,Product_99,3,cancelled,935.04,2024,1,29
Toys,Danang,CUST0027,2024-03-12,ORD001368,242.83,Product_15,7,pending,1699.8100000000002,2024,3,12
Food,Haiphong,CUST0664,2024-02-28,ORD001369,68.5,Product_85,3,completed,205.5,2024,2,28
Clothing,Cantho,CUST0609,2024-08-15,ORD001370,124.69,Product_16,9,cancelled,1122.21,2024,8,15
Clothing,Hanoi,CUST0010,2024-07-28,ORD001371,860.96,Product_23,6,cancelled,5165.76,2024,7,28
Books,HCM,CUST0992,2024-10-29,ORD001372,655.79,Product_78,4,pending,2623.16,2024,10,29
Clothing,HCM,CUST0075,2024-06-11,ORD001373,505.22,Product_18,3,cancelled,1515.66,2024,6,11
Toys,Hanoi,CUST0889,2024-01-30,ORD001374,908.39,Product_9,6,pending,5450.34,2024,1,30
Food,Haiphong,CUST0077,2024-12-22,ORD001375,555.86,Product_89,4,completed,2223.44,2024,12,22
Books,Danang,CUST0340,2024-03-22,ORD001376,352.59,Product_88,7,cancelled,2468.1299999999997,2024,3,22
Books,HCM,CUST0246,2024-06-07,ORD001377,902.59,Product_6,8,cancelled,7220.72,2024,6,7
Clothing,Danang,CUST0817,2024-01-15,ORD001378,796.61,Product_12,4,completed,3186.44,2024,1,15
Toys,Cantho,CUST0529,2024-02-05,ORD001379,366.76,Product_72,7,pending,2567.3199999999997,2024,2,5
Electronics,Hanoi,CUST0881,2024-12-20,ORD001380,333.95,Product_67,7,pending,2337.65,2024,12,20
Books,Cantho,CUST0288,2024-09-28,ORD001381,846.72,Product_88,7,completed,5927.04,2024,9,28
Books,Haiphong,CUST0131,2024-11-20,ORD001382,56.98,Product_69,7,cancelled,398.85999999999996,2024,11,20
Clothing,Hanoi,CUST0765,2024-01-12,ORD001383,40.17,Product_61,6,completed,241.02,2024,1,12
Books,Haiphong,CUST0660,2024-05-28,ORD001384,741.86,Product_48,1,pending,741.86,2024,5,28
Food,HCM,CUST0504,2024-05-22,ORD001385,733.06,Product_96,4,pending,2932.24,2024,5,22
Clothing,Cantho,CUST0598,2024-05-12,ORD001386,135.82,Product_69,6,completed,814.92,2024,5,12
Food,Hanoi,CUST0491,2024-05-21,ORD001387,778.68,Product_55,2,cancelled,1557.36,2024,5,21
Clothing,Haiphong,CUST0497,2024-07-09,ORD001388,911.54,Product_80,3,pending,2734.62,2024,7,9
Books,Danang,CUST0444,2024-10-06,ORD001389,473.32,Product_41,3,cancelled,1419.96,2024,10,6
Books,Haiphong,CUST0087,2024-07-05,ORD001390,525.09,Product_54,8,pending,4200.72,2024,7,5
Toys,Danang,CUST0023,2024-02-01,ORD001391,768.88,Product_19,7,completed,5382.16,2024,2,1
Books,HCM,CUST0108,2024-03-12,ORD001392,643.87,Product_45,5,completed,3219.35,2024,3,12
Clothing,Hanoi,CUST0999,2024-10-03,ORD001393,866.14,Product_74,6,completed,5196.84,2024,10,3
Electronics,Cantho,CUST0788,2024-05-11,ORD001394,511.81,Product_69,8,completed,4094.48,2024,5,11
Clothing,Cantho,CUST0131,2024-06-24,ORD001395,996.1,Product_2,9,completed,8964.9,2024,6,24
Electronics,Cantho,CUST0572,2024-07-02,ORD001396,81.98,Product_44,3,cancelled,245.94,2024,7,2
Toys,Cantho,CUST0548,2024-06-02,ORD001397,659.58,Product_63,2,pending,1319.16,2024,6,2
Toys,Danang,CUST0990,2024-12-26,ORD001398,387.03,Product_48,5,cancelled,1935.1499999999999,2024,12,26
Toys,HCM,CUST0913,2024-06-11,ORD001399,677.61,Product_21,8,cancelled,5420.88,2024,6,11
Clothing,Cantho,CUST0889,2024-07-14,ORD001400,548.22,Product_46,5,completed,2741.1000000000004,2024,7,14
Electronics,Haiphong,CUST0124,2024-01-08,ORD001401,346.82,Product_20,10,pending,3468.2,2024,1,8
Food,Haiphong,CUST0889,2024-03-18,ORD001402,337.9,Product_67,1,completed,337.9,2024,3,18
Books,HCM,CUST0002,2024-03-27,ORD001403,507.27,Product_33,6,completed,3043.62,2024,3,27
Food,Cantho,CUST0977,2024-04-28,ORD001404,447.59,Product_12,1,cancelled,447.59,2024,4,28
Electronics,Cantho,CUST0486,2024-06-25,ORD001405,250.24,Product_1,3,pending,750.72,2024,6,25
Toys,Cantho,CUST0016,2024-07-31,ORD001406,988.4,Product_8,8,cancelled,7907.2,2024,7,31
Food,Danang,CUST0174,2024-07-19,ORD001407,543.0,Product_91,9,completed,4887.0,2024,7,19
Food,Danang,CUST0885,2024-01-14,ORD001408,495.52,Product_69,1,cancelled,495.52,2024,1,14
Clothing,Hanoi,CUST0295,2024-11-12,ORD001409,410.02,Product_87,4,pending,1640.08,2024,11,12
Food,Hanoi,CUST0418,2024-03-14,ORD001410,112.41,Product_82,6,completed,674.46,2024,3,14
Electronics,Danang,CUST0864,2024-12-09,ORD001411,934.6,Product_62,1,completed,934.6,2024,12,9
Food,Cantho,CUST0043,2024-07-09,ORD001412,256.61,Product_99,7,pending,1796.27,2024,7,9
Clothing,Cantho,CUST0492,2024-09-30,ORD001413,196.98,Product_77,3,cancelled,590.9399999999999,2024,9,30
Electronics,Hanoi,CUST0534,2024-02-11,ORD001414,315.95,Product_26,2,completed,631.9,2024,2,11
Clothing,HCM,CUST0377,2024-01-05,ORD001415,108.68,Product_66,7,cancelled,760.76,2024,1,5
Toys,Danang,CUST0929,2024-02-24,ORD001416,650.65,Product_69,1,cancelled,650.65,2024,2,24
Books,Danang,CUST0714,2024-07-05,ORD001417,212.18,Product_76,9,pending,1909.6200000000001,2024,7,5
Toys,Haiphong,CUST0361,2024-09-28,ORD001418,737.46,Product_54,8,pending,5899.68,2024,9,28
Toys,Hanoi,CUST0279,2024-04-09,ORD001419,240.62,Product_63,5,cancelled,1203.1,2024,4,9
Electronics,Danang,CUST0035,2024-12-21,ORD001420,38.99,Product_91,10,completed,389.90000000000003,2024,12,21
Toys,HCM,CUST0735,2024-04-16,ORD001421,471.63,Product_11,3,completed,1414.8899999999999,2024,4,16
Electronics,HCM,CUST0705,2024-08-19,ORD001422,967.06,Product_94,8,completed,7736.48,2024,8,19
Electronics,Haiphong,CUST0965,2024-08-28,ORD001423,160.68,Product_98,2,cancelled,321.36,2024,8,28
Clothing,Hanoi,CUST0384,2024-01-23,ORD001424,483.11,Product_77,6,pending,2898.66,2024,1,23
Food,HCM,CUST0701,2024-06-25,ORD001425,371.57,Product_56,8,completed,2972.56,2024,6,25
Food,HCM,CUST0519,2024-12-24,ORD001426,905.48,Product_11,9,pending,8149.32,2024,12,24
Food,HCM,CUST0979,2024-09-10,ORD001427,49.92,Product_36,9,cancelled,449.28000000000003,2024,9,10
Clothing,Hanoi,CUST0040,2024-06-03,ORD001428,87.31,Product_36,4,pending,349.24,2024,6,3
Clothing,Cantho,CUST0682,2024-05-21,ORD001429,669.23,Product_30,10,cancelled,6692.3,2024,5,21
Books,Danang,CUST0289,2024-08-18,ORD001430,119.41,Product_90,9,pending,1074.69,2024,8,18
Clothing,Danang,CUST0770,2024-09-07,ORD001431,627.79,Product_31,5,completed,3138.95,2024,9,7
Food,Hanoi,CUST0890,2024-01-15,ORD001432,53.25,Product_14,6,pending,319.5,2024,1,15
Toys,Danang,CUST0110,2024-11-08,ORD001433,899.05,Product_2,3,cancelled,2697.1499999999996,2024,11,8
Food,Hanoi,CUST0722,2024-08-31,ORD001434,475.63,Product_4,7,cancelled,3329.41,2024,8,31
Clothing,Haiphong,CUST0816,2024-04-29,ORD001435,396.91,Product_33,5,completed,1984.5500000000002,2024,4,29
Toys,Cantho,CUST0148,2024-01-12,ORD001436,911.73,Product_69,4,pending,3646.92,2024,1,12
Electronics,Danang,CUST0017,2024-02-26,ORD001437,321.8,Product_19,1,cancelled,321.8,2024,2,26
Books,Haiphong,CUST0777,2024-04-04,ORD001438,996.93,Product_67,8,completed,7975.44,2024,4,4
Books,HCM,CUST0822,2024-03-09,ORD001439,776.15,Product_50,6,cancelled,4656.9,2024,3,9
Electronics,Hanoi,CUST0564,2024-07-18,ORD001440,197.64,Product_56,7,cancelled,1383.48,2024,7,18
Books,Haiphong,CUST0926,2024-01-21,ORD001441,163.24,Product_65,3,cancelled,489.72,2024,1,21
Food,Hanoi,CUST0450,2024-05-27,ORD001442,804.04,Product_14,7,completed,5628.28,2024,5,27
Clothing,Hanoi,CUST0941,2024-08-08,ORD001443,957.58,Product_62,4,pending,3830.32,2024,8,8
Clothing,HCM,CUST0442,2024-11-19,ORD001444,802.34,Product_80,8,cancelled,6418.72,2024,11,19
Toys,Cantho,CUST0256,2024-07-18,ORD001445,423.21,Product_88,1,completed,423.21,2024,7,18
Books,Cantho,CUST0294,2024-06-11,ORD001446,285.89,Product_51,4,pending,1143.56,2024,6,11
Food,Hanoi,CUST0861,2024-02-11,ORD001447,297.08,Product_22,3,cancelled,891.24,2024,2,11
Clothing,HCM,CUST0655,2024-07-21,ORD001448,294.06,Product_51,7,completed,2058.42,2024,7,21
Clothing,Danang,CUST0545,2024-03-05,ORD001449,261.78,Product_26,1,cancelled,261.78,2024,3,5
Books,Haiphong,CUST0187,2024-08-07,ORD001450,104.72,Product_43,6,completed,628.3199999999999,2024,8,7
Food,HCM,CUST0384,2024-06-09,ORD001451,18.38,Product_38,10,pending,183.79999999999998,2024,6,9
Food,HCM,CUST0005,2024-07-22,ORD001452,552.95,Product_34,1,pending,552.95,2024,7,22
Food,HCM,CUST0242,2024-07-30,ORD001453,896.25,Product_26,6,pending,5377.5,2024,7,30
Electronics,Hanoi,CUST0369,2024-08-18,ORD001454,408.27,Product_40,3,cancelled,1224.81,2024,8,18
Electronics,HCM,CUST0916,2024-10-23,ORD001455,974.9,Product_3,10,completed,9749.0,2024,10,23
Clothing,Haiphong,CUST0160,2024-11-02,ORD001456,473.42,Product_51,8,completed,3787.36,2024,11,2
Electronics,Haiphong,CUST0922,2024-03-22,ORD001457,700.83,Product_6,3,cancelled,2102.4900000000002,2024,3,22
Books,HCM,CUST0428,2024-03-26,ORD001458,258.35,Product_54,2,cancelled,516.7,2024,3,26
Toys,Haiphong,CUST0941,2024-01-03,ORD001459,429.84,Product_70,4,cancelled,1719.36,2024,1,3
Clothing,Haiphong,CUST0857,2024-01-12,ORD001460,651.6,Product_27,8,pending,5212.8,2024,1,12
Books,Danang,CUST0431,2024-04-11,ORD001461,751.76,Product_64,1,completed,751.76,2024,4,11
Toys,Haiphong,CUST0817,2024-05-20,ORD001462,203.19,Product_15,6,pending,1219.1399999999999,2024,5,20
Electronics,HCM,CUST0969,2024-04-10,ORD001463,600.94,Product_84,3,cancelled,1802.8200000000002,2024,4,10
Toys,Haiphong,CUST0933,2024-04-30,ORD001464,766.65,Product_65,5,pending,3833.25,2024,4,30
Electronics,Cantho,CUST0613,2024-01-18,ORD001465,919.43,Product_64,7,completed,6436.009999999999,2024,1,18
Electronics,HCM,CUST0666,2024-04-07,ORD001466,974.34,Product_65,2,pending,1948.68,2024,4,7
Electronics,Haiphong,CUST0721,2024-10-27,ORD001467,848.18,Product_62,6,completed,5089.08,2024,10,27
Electronics,HCM,CUST0458,2024-05-29,ORD001468,890.78,Product_39,4,cancelled,3563.12,2024,5,29
Clothing,Cantho,CUST0755,2024-12-30,ORD001469,391.27,Product_75,10,completed,3912.7,2024,12,30
Toys,Cantho,CUST0310,2024-05-17,ORD001470,982.69,Product_27,5,completed,4913.450000000001,2024,5,17
Electronics,HCM,CUST0086,2024-06-08,ORD001471,704.38,Product_54,7,cancelled,4930.66,2024,6,8
Books,Danang,CUST0658,2024-11-03,ORD001472,562.25,Product_2,10,cancelled,5622.5,2024,11,3
Books,Haiphong,CUST0415,2024-11-29,ORD001473,617.84,Product_44,9,completed,5560.56,2024,11,29
Books,Danang,CUST0555,2024-03-20,ORD001474,944.33,Product_27,8,pending,7554.64,2024,3,20
Clothing,Haiphong,CUST0800,2024-08-27,ORD001475,299.57,Product_69,7,cancelled,2096.99,2024,8,27
Food,Hanoi,CUST0669,2024-11-21,ORD001476,516.17,Product_95,7,pending,3613.1899999999996,2024,11,21
Clothing,Hanoi,CUST0465,2024-08-28,ORD001477,835.2,Product_19,4,completed,3340.8,2024,8,28
Books,Danang,CUST0042,2024-11-14,ORD001478,61.03,Product_86,3,cancelled,183.09,2024,11,14
Food,Danang,CUST0402,2024-06-29,ORD001479,692.71,Product_95,1,completed,692.71,2024,6,29
Books,Hanoi,CUST0272,2024-03-31,ORD001480,569.99,Product_80,9,cancelled,5129.91,2024,3,31
Clothing,Cantho,CUST0672,2024-12-25,ORD001481,583.41,Product_56,9,completed,5250.69,2024,12,25
Toys,HCM,CUST0356,2024-02-18,ORD001482,892.82,Product_97,10,pending,8928.2,2024,2,18
Clothing,Cantho,CUST0019,2024-04-15,ORD001483,445.87,Product_72,5,pending,2229.35,2024,4,15
Food,HCM,CUST0252,2024-07-30,ORD001484,364.48,Product_21,2,completed,728.96,2024,7,30
Clothing,Danang,CUST0762,2024-09-17,ORD001485,573.11,Product_9,5,completed,2865.55,2024,9,17
Toys,Haiphong,CUST0111,2024-03-06,ORD001486,606.15,Product_4,6,pending,3636.8999999999996,2024,3,6
Books,Hanoi,CUST0140,2024-10-07,ORD001487,670.29,Product_50,3,cancelled,2010.87,2024,10,7
Electronics,HCM,CUST0665,2024-11-11,ORD001488,300.25,Product_22,5,completed,1501.25,2024,11,11
Clothing,Haiphong,CUST0988,2024-06-07,ORD001489,348.29,Product_33,5,completed,1741.45,2024,6,7
Electronics,HCM,CUST0453,2024-03-07,ORD001490,532.54,Product_32,3,cancelled,1597.62,2024,3,7
Clothing,Haiphong,CUST0978,2024-12-06,ORD001491,360.47,Product_45,7,cancelled,2523.29,2024,12,6
Toys,HCM,CUST0699,2024-02-20,ORD001492,115.49,Product_11,1,completed,115.49,2024,2,20
Food,Cantho,CUST0708,2024-07-28,ORD001493,598.65,Product_44,2,pending,1197.3,2024,7,28
Books,HCM,CUST0390,2024-11-28,ORD001494,471.17,Product_16,1,pending,471.17,2024,11,28
Electronics,Hanoi,CUST0301,2024-09-26,ORD001495,857.94,Product_34,2,pending,1715.88,2024,9,26
Books,Danang,CUST0418,2024-05-10,ORD001496,222.0,Product_75,5,completed,1110.0,2024,5,10
Food,Haiphong,CUST0230,2024-11-24,ORD001497,41.66,Product_22,3,cancelled,124.97999999999999,2024,11,24
Food,Danang,CUST0206,2024-01-16,ORD001498,909.06,Product_26,2,cancelled,1818.12,2024,1,16
Clothing,Hanoi,CUST0734,2024-02-03,ORD001499,24.14,Product_52,6,pending,144.84,2024,2,3
Toys,Danang,CUST0420,2024-04-01,ORD001500,943.37,Product_32,5,pending,4716.85,2024,4,1
Food,Hanoi,CUST0965,2024-02-20,ORD001501,715.63,Product_61,1,completed,715.63,2024,2,20
