category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Electronics,Danang,CUST0273,2024-08-03,ORD003193,12.45,Product_6,10,completed,124.5,2024,8,3
Toys,Danang,CUST0562,2024-03-04,ORD003194,447.97,Product_42,3,completed,1343.91,2024,3,4
Clothing,HCM,CUST0756,2024-09-28,ORD003195,165.79,Product_82,3,cancelled,497.37,2024,9,28
Clothing,Danang,CUST0097,2024-09-11,ORD003196,753.64,Product_27,9,pending,6782.76,2024,9,11
Electronics,Danang,CUST0203,2024-01-15,ORD003197,837.44,Product_44,7,completed,5862.08,2024,1,15
Books,Danang,CUST0102,2024-11-07,ORD003198,117.87,Product_53,4,cancelled,471.48,2024,11,7
Clothing,Danang,CUST0280,2024-04-11,ORD003199,905.56,Product_94,8,cancelled,7244.48,2024,4,11
Electronics,Cantho,CUST0165,2024-08-29,ORD003200,610.38,Product_81,3,completed,1831.1399999999999,2024,8,29
Food,Cantho,CUST0639,2024-02-12,ORD003201,621.29,Product_65,3,cancelled,1863.87,2024,2,12
Books,Hanoi,CUST0829,2024-11-21,ORD003202,858.49,Product_74,3,cancelled,2575.4700000000003,2024,11,21
Electronics,HCM,CUST0509,2024-11-29,ORD003203,754.27,Product_16,10,completed,7542.7,2024,11,29
Toys,HCM,CUST0699,2024-06-26,ORD003204,348.92,Product_46,1,cancelled,348.92,2024,6,26
Clothing,Hanoi,CUST0982,2024-10-22,ORD003205,783.36,Product_4,3,completed,2350.08,2024,10,22
Electronics,Danang,CUST0987,2024-12-20,ORD003206,279.19,Product_17,9,cancelled,2512.71,2024,12,20
Clothing,Danang,CUST0998,2024-05-04,ORD003207,387.26,Product_54,4,pending,1549.04,2024,5,4
Food,Cantho,CUST0809,2024-06-28,ORD003208,847.4,Product_50,8,pending,6779.2,2024,6,28
Food,Danang,CUST0468,2024-03-30,ORD003209,271.54,Product_75,9,cancelled,2443.86,2024,3,30
Electronics,Hanoi,CUST0943,2024-05-09,ORD003210,152.55,Product_71,2,pending,305.1,2024,5,9
Clothing,Haiphong,CUST0587,2024-11-07,ORD003211,991.97,Product_49,5,pending,4959.85,2024,11,7
Toys,Cantho,CUST0323,2024-03-15,ORD003212,680.88,Product_24,1,pending,680.88,2024,3,15
Books,Hanoi,CUST0888,2024-05-21,ORD003213,696.6,Product_87,1,pending,696.6,2024,5,21
Toys,HCM,CUST0715,2024-08-24,ORD003214,710.63,Product_49,9,completed,6395.67,2024,8,24
Clothing,Cantho,CUST0888,2024-07-18,ORD003215,374.85,Product_87,3,pending,1124.5500000000002,2024,7,18
Books,Hanoi,CUST0628,2024-08-16,ORD003216,161.38,Product_6,9,cancelled,1452.42,2024,8,16
Toys,Cantho,CUST0624,2024-05-25,ORD003217,246.31,Product_79,9,pending,2216.79,2024,5,25
Toys,HCM,CUST0757,2024-07-26,ORD003218,318.4,Product_89,3,cancelled,955.1999999999999,2024,7,26
Electronics,Haiphong,CUST0914,2024-02-18,ORD003219,320.74,Product_53,6,pending,1924.44,2024,2,18
Toys,Danang,CUST0600,2024-04-07,ORD003220,281.38,Product_30,5,pending,1406.9,2024,4,7
Books,Cantho,CUST0641,2024-03-29,ORD003221,518.71,Product_26,5,cancelled,2593.55,2024,3,29
Books,HCM,CUST0089,2024-03-05,ORD003222,920.31,Product_92,4,completed,3681.24,2024,3,5
Toys,Haiphong,CUST0941,2024-05-17,ORD003223,509.97,Product_84,2,pending,1019.94,2024,5,17
Electronics,Cantho,CUST0433,2024-09-15,ORD003224,981.62,Product_82,7,completed,6871.34,2024,9,15
Toys,Hanoi,CUST0642,2024-02-20,ORD003225,231.59,Product_42,7,cancelled,1621.13,2024,2,20
Books,HCM,CUST0256,2024-04-12,ORD003226,29.53,Product_93,10,pending,295.3,2024,4,12
Books,Haiphong,CUST0039,2024-07-09,ORD003227,718.72,Product_86,8,pending,5749.76,2024,7,9
Toys,Danang,CUST0764,2024-12-04,ORD003228,204.35,Product_46,2,completed,408.7,2024,12,4
Toys,Hanoi,CUST0788,2024-03-21,ORD003229,387.06,Product_75,2,completed,774.12,2024,3,21
Books,Hanoi,CUST0735,2024-06-17,ORD003230,152.2,Product_35,6,cancelled,913.1999999999999,2024,6,17
Books,Hanoi,CUST0410,2024-09-23,ORD003231,204.14,Product_37,4,completed,816.56,2024,9,23
Books,Danang,CUST0621,2024-04-24,ORD003232,385.59,Product_70,7,completed,2699.1299999999997,2024,4,24
Food,Hanoi,CUST0223,2024-02-06,ORD003233,791.99,Product_95,9,pending,7127.91,2024,2,6
Food,Hanoi,CUST0841,2024-09-15,ORD003234,11.97,Product_30,3,cancelled,35.910000000000004,2024,9,15
Toys,HCM,CUST0512,2024-03-06,ORD003235,210.15,Product_85,1,pending,210.15,2024,3,6
Clothing,Cantho,CUST0250,2024-02-03,ORD003236,564.61,Product_46,8,pending,4516.88,2024,2,3
Food,HCM,CUST0448,2024-10-26,ORD003237,775.73,Product_8,1,completed,775.73,2024,10,26
Toys,Cantho,CUST0995,2024-04-30,ORD003238,430.13,Product_60,2,pending,860.26,2024,4,30
Toys,Hanoi,CUST0892,2024-09-11,ORD003239,585.73,Product_41,9,completed,5271.57,2024,9,11
Clothing,Cantho,CUST0111,2024-07-31,ORD003240,563.84,Product_93,2,completed,1127.68,2024,7,31
Books,Danang,CUST0745,2024-04-24,ORD003241,642.78,Product_26,1,pending,642.78,2024,4,24
Toys,Cantho,CUST0287,2024-05-15,ORD003242,838.69,Product_90,1,cancelled,838.69,2024,5,15
Books,Cantho,CUST0440,2024-06-03,ORD003243,165.0,Product_93,8,cancelled,1320.0,2024,6,3
Clothing,HCM,CUST0942,2024-05-20,ORD003244,290.63,Product_29,10,pending,2906.3,2024,5,20
Toys,Haiphong,CUST0712,2024-08-01,ORD003245,177.06,Product_87,3,cancelled,531.1800000000001,2024,8,1
Food,Haiphong,CUST0679,2024-01-12,ORD003246,954.93,Product_16,4,completed,3819.72,2024,1,12
Food,Hanoi,CUST0636,2024-03-14,ORD003247,938.39,Product_56,1,completed,938.39,2024,3,14
Clothing,Hanoi,CUST0855,2024-02-13,ORD003248,92.42,Product_76,6,cancelled,554.52,2024,2,13
Clothing,Cantho,CUST0545,2024-08-18,ORD003249,548.61,Product_31,6,completed,3291.66,2024,8,18
Books,Hanoi,CUST0493,2024-04-13,ORD003250,198.97,Product_96,10,pending,1989.7,2024,4,13
Food,Danang,CUST0486,2024-10-08,ORD003251,103.0,Product_34,6,cancelled,618.0,2024,10,8
Food,Haiphong,CUST0642,2024-12-29,ORD003252,826.91,Product_27,8,completed,6615.28,2024,12,29
Food,Hanoi,CUST0299,2024-10-31,ORD003253,433.89,Product_59,5,completed,2169.45,2024,10,31
Electronics,Danang,CUST0900,2024-08-18,ORD003254,621.9,Product_95,3,cancelled,1865.6999999999998,2024,8,18
Clothing,Haiphong,CUST0218,2024-03-05,ORD003255,961.87,Product_9,2,completed,1923.74,2024,3,5
Food,Cantho,CUST0959,2024-04-22,ORD003256,176.59,Product_82,3,pending,529.77,2024,4,22
Books,Danang,CUST0567,2024-05-16,ORD003257,958.4,Product_24,2,cancelled,1916.8,2024,5,16
Books,Hanoi,CUST0366,2024-10-08,ORD003258,930.49,Product_8,8,cancelled,7443.92,2024,10,8
Toys,HCM,CUST0408,2024-09-11,ORD003259,863.36,Product_34,7,cancelled,6043.52,2024,9,11
Toys,HCM,CUST0394,2024-11-28,ORD003260,690.9,Product_77,2,cancelled,1381.8,2024,11,28
Electronics,Danang,CUST0483,2024-05-29,ORD003261,756.85,Product_48,10,cancelled,7568.5,2024,5,29
Books,Hanoi,CUST0790,2024-01-21,ORD003262,110.54,Product_22,7,cancelled,773.7800000000001,2024,1,21
Books,Haiphong,CUST0830,2024-01-23,ORD003263,691.07,Product_55,3,cancelled,2073.21,2024,1,23
Electronics,Cantho,CUST0223,2024-02-23,ORD003264,270.66,Product_56,6,cancelled,1623.96,2024,2,23
Food,Hanoi,CUST0131,2024-08-28,ORD003265,520.19,Product_18,8,completed,4161.52,2024,8,28
Food,Cantho,CUST0512,2024-06-20,ORD003266,569.63,Product_100,9,completed,5126.67,2024,6,20
Toys,HCM,CUST0103,2024-07-08,ORD003267,46.36,Product_76,6,completed,278.15999999999997,2024,7,8
Toys,Haiphong,CUST0699,2024-05-26,ORD003268,711.99,Product_87,4,pending,2847.96,2024,5,26
Books,Danang,CUST0393,2024-12-20,ORD003269,631.89,Product_23,6,completed,3791.34,2024,12,20
Toys,Hanoi,CUST0566,2024-02-18,ORD003270,60.39,Product_47,8,cancelled,483.12,2024,2,18
Clothing,Danang,CUST0737,2024-08-09,ORD003271,918.44,Product_100,1,cancelled,918.44,2024,8,9
Clothing,Haiphong,CUST0512,2024-12-05,ORD003272,425.22,Product_38,10,cancelled,4252.200000000001,2024,12,5
Books,HCM,CUST0801,2024-02-08,ORD003273,824.21,Product_46,3,pending,2472.63,2024,2,8
Toys,Cantho,CUST0917,2024-01-13,ORD003274,216.75,Product_65,9,completed,1950.75,2024,1,13
Clothing,Cantho,CUST0339,2024-08-09,ORD003275,495.25,Product_43,6,pending,2971.5,2024,8,9
Books,Danang,CUST0615,2024-04-17,ORD003276,312.13,Product_60,7,cancelled,2184.91,2024,4,17
Food,Cantho,CUST0021,2024-11-20,ORD003277,412.45,Product_41,6,cancelled,2474.7,2024,11,20
Electronics,Hanoi,CUST0848,2024-07-21,ORD003278,986.11,Product_71,6,cancelled,5916.66,2024,7,21
Food,Hanoi,CUST0978,2024-09-03,ORD003279,526.67,Product_72,10,cancelled,5266.7,2024,9,3
Food,Haiphong,CUST0625,2024-06-19,ORD003280,455.75,Product_35,4,completed,1823.0,2024,6,19
Toys,Haiphong,CUST0044,2024-01-05,ORD003281,404.16,Product_30,1,completed,404.16,2024,1,5
Books,Hanoi,CUST0700,2024-08-03,ORD003282,339.61,Product_87,1,cancelled,339.61,2024,8,3
Toys,Haiphong,CUST0662,2024-08-02,ORD003283,624.55,Product_55,6,completed,3747.2999999999997,2024,8,2
Toys,Danang,CUST0443,2024-07-18,ORD003284,864.84,Product_45,6,cancelled,5189.04,2024,7,18
Electronics,Cantho,CUST0510,2024-05-16,ORD003285,330.41,Product_44,4,completed,1321.64,2024,5,16
Clothing,Cantho,CUST0987,2024-11-23,ORD003286,859.71,Product_90,3,pending,2579.13,2024,11,23
Toys,HCM,CUST0751,2024-07-19,ORD003287,442.97,Product_12,10,pending,4429.700000000001,2024,7,19
Electronics,Danang,CUST0279,2024-07-05,ORD003288,466.74,Product_30,7,completed,3267.1800000000003,2024,7,5
Electronics,Hanoi,CUST0829,2024-08-13,ORD003289,430.01,Product_97,5,pending,2150.05,2024,8,13
Clothing,HCM,CUST0648,2024-04-01,ORD003290,933.29,Product_2,1,completed,933.29,2024,4,1
Toys,HCM,CUST0215,2024-02-06,ORD003291,981.82,Product_68,9,cancelled,8836.380000000001,2024,2,6
Books,Cantho,CUST0074,2024-06-23,ORD003292,914.46,Product_69,4,completed,3657.84,2024,6,23
Books,Cantho,CUST0597,2024-04-26,ORD003293,78.91,Product_14,7,pending,552.37,2024,4,26
Clothing,Danang,CUST0181,2024-01-06,ORD003294,781.25,Product_6,6,completed,4687.5,2024,1,6
Electronics,Hanoi,CUST0085,2024-09-24,ORD003295,742.36,Product_44,5,cancelled,3711.8,2024,9,24
Food,Hanoi,CUST0588,2024-02-03,ORD003296,378.67,Product_44,1,completed,378.67,2024,2,3
Clothing,Danang,CUST0781,2024-12-25,ORD003297,981.64,Product_77,6,pending,5889.84,2024,12,25
Clothing,Danang,CUST0189,2024-08-26,ORD003298,889.82,Product_10,1,cancelled,889.82,2024,8,26
Books,Danang,CUST0917,2024-03-01,ORD003299,803.73,Product_40,10,pending,8037.3,2024,3,1
Clothing,Haiphong,CUST0153,2024-09-02,ORD003300,267.77,Product_50,10,pending,2677.7,2024,9,2
Electronics,HCM,CUST0133,2024-09-06,ORD003301,863.12,Product_43,9,pending,7768.08,2024,9,6
Toys,Hanoi,CUST0762,2024-10-26,ORD003302,321.34,Product_2,1,completed,321.34,2024,10,26
Toys,Haiphong,CUST0447,2024-08-01,ORD003303,32.5,Product_70,7,cancelled,227.5,2024,8,1
Clothing,Danang,CUST0023,2024-11-16,ORD003304,826.79,Product_63,10,completed,8267.9,2024,11,16
Food,Hanoi,CUST0730,2024-12-30,ORD003305,527.44,Product_95,4,cancelled,2109.76,2024,12,30
Clothing,Cantho,CUST0558,2024-11-16,ORD003306,894.44,Product_3,3,cancelled,2683.32,2024,11,16
Toys,Danang,CUST0336,2024-08-14,ORD003307,257.86,Product_36,7,pending,1805.02,2024,8,14
Food,Haiphong,CUST0480,2024-06-27,ORD003308,828.04,Product_35,8,cancelled,6624.32,2024,6,27
Electronics,Hanoi,CUST0337,2024-02-24,ORD003309,641.51,Product_72,9,cancelled,5773.59,2024,2,24
Books,HCM,CUST0478,2024-07-03,ORD003310,775.29,Product_14,9,cancelled,6977.61,2024,7,3
Electronics,Hanoi,CUST0940,2024-05-28,ORD003311,638.44,Product_52,3,cancelled,1915.3200000000002,2024,5,28
Books,HCM,CUST0595,2024-06-12,ORD003312,787.48,Product_38,8,completed,6299.84,2024,6,12
Clothing,HCM,CUST0623,2024-01-11,ORD003313,84.49,Product_84,9,completed,760.41,2024,1,11
Books,HCM,CUST0157,2024-03-14,ORD003314,336.95,Product_56,9,pending,3032.5499999999997,2024,3,14
Toys,Haiphong,CUST0971,2024-02-28,ORD003315,548.42,Product_86,10,pending,5484.2,2024,2,28
Clothing,Haiphong,CUST0216,2024-03-06,ORD003316,843.7,Product_23,10,completed,8437.0,2024,3,6
Food,HCM,CUST0104,2024-09-24,ORD003317,241.15,Product_58,6,cancelled,1446.9,2024,9,24
Food,Cantho,CUST0063,2024-09-09,ORD003318,952.5,Product_30,10,completed,9525.0,2024,9,9
Food,Hanoi,CUST0192,2024-12-01,ORD003319,921.31,Product_9,6,pending,5527.86,2024,12,1
Clothing,Danang,CUST0324,2024-05-14,ORD003320,260.0,Product_53,5,pending,1300.0,2024,5,14
Clothing,Cantho,CUST0559,2024-01-08,ORD003321,448.48,Product_42,7,pending,3139.36,2024,1,8
Clothing,Hanoi,CUST0815,2024-12-14,ORD003322,213.46,Product_98,6,completed,1280.76,2024,12,14
Toys,Cantho,CUST0360,2024-05-22,ORD003323,207.16,Product_71,10,completed,2071.6,2024,5,22
Clothing,Cantho,CUST0116,2024-01-31,ORD003324,181.84,Product_54,4,cancelled,727.36,2024,1,31
Toys,Hanoi,CUST0364,2024-08-07,ORD003325,997.28,Product_26,10,cancelled,9972.8,2024,8,7
Toys,Haiphong,CUST0212,2024-08-19,ORD003326,947.54,Product_75,3,pending,2842.62,2024,8,19
Food,Haiphong,CUST0907,2024-10-19,ORD003327,719.01,Product_98,9,completed,6471.09,2024,10,19
Food,Cantho,CUST0775,2024-09-20,ORD003328,612.87,Product_53,7,cancelled,4290.09,2024,9,20
Electronics,Hanoi,CUST0019,2024-03-04,ORD003329,334.49,Product_17,5,completed,1672.45,2024,3,4
Toys,Haiphong,CUST0250,2024-11-15,ORD003330,659.9,Product_75,10,cancelled,6599.0,2024,11,15
Clothing,Hanoi,CUST0066,2024-10-13,ORD003331,42.98,Product_29,2,cancelled,85.96,2024,10,13
Toys,Haiphong,CUST0864,2024-04-27,ORD003332,182.47,Product_11,2,completed,364.94,2024,4,27
Toys,Hanoi,CUST0827,2024-05-10,ORD003333,981.67,Product_94,2,cancelled,1963.34,2024,5,10
Books,Cantho,CUST0741,2024-08-05,ORD003334,376.06,Product_80,4,cancelled,1504.24,2024,8,5
Electronics,Haiphong,CUST0367,2024-10-06,ORD003335,762.1,Product_96,7,pending,5334.7,2024,10,6
Food,Danang,CUST0595,2024-09-05,ORD003336,696.66,Product_68,1,completed,696.66,2024,9,5
Books,Danang,CUST0970,2024-09-03,ORD003337,744.57,Product_36,3,pending,2233.71,2024,9,3
Books,Hanoi,CUST0292,2024-01-31,ORD003338,691.67,Product_28,1,completed,691.67,2024,1,31
Clothing,Haiphong,CUST0056,2024-03-11,ORD003339,30.9,Product_52,7,cancelled,216.29999999999998,2024,3,11
Clothing,Danang,CUST0739,2024-01-21,ORD003340,291.49,Product_81,7,pending,2040.43,2024,1,21
Food,Cantho,CUST0463,2024-09-12,ORD003341,662.98,Product_6,10,cancelled,6629.8,2024,9,12
Electronics,Danang,CUST0233,2024-01-01,ORD003342,690.81,Product_69,3,cancelled,2072.43,2024,1,1
Clothing,Haiphong,CUST0022,2024-06-13,ORD003343,851.36,Product_57,5,cancelled,4256.8,2024,6,13
Electronics,Danang,CUST0060,2024-09-05,ORD003344,200.24,Product_10,8,completed,1601.92,2024,9,5
Clothing,Cantho,CUST0290,2024-11-21,ORD003345,116.88,Product_43,7,pending,818.16,2024,11,21
Food,Danang,CUST0308,2024-03-30,ORD003346,105.24,Product_78,10,pending,1052.3999999999999,2024,3,30
Toys,Danang,CUST0830,2024-06-08,ORD003347,713.31,Product_4,9,cancelled,6419.789999999999,2024,6,8
Food,Danang,CUST0006,2024-03-05,ORD003348,351.33,Product_12,4,cancelled,1405.32,2024,3,5
Food,Danang,CUST0920,2024-05-21,ORD003349,716.61,Product_95,8,cancelled,5732.88,2024,5,21
Toys,Cantho,CUST0160,2024-02-24,ORD003350,711.21,Product_45,6,cancelled,4267.26,2024,2,24
Electronics,Haiphong,CUST0289,2024-01-24,ORD003351,55.19,Product_63,3,cancelled,165.57,2024,1,24
Food,Cantho,CUST0685,2024-09-30,ORD003352,651.7,Product_43,10,completed,6517.0,2024,9,30
Books,Hanoi,CUST0792,2024-02-15,ORD003353,547.32,Product_84,8,cancelled,4378.56,2024,2,15
Toys,Hanoi,CUST0933,2024-05-02,ORD003354,213.67,Product_24,6,completed,1282.02,2024,5,2
Books,Cantho,CUST0887,2024-10-24,ORD003355,940.86,Product_72,3,pending,2822.58,2024,10,24
Clothing,Cantho,CUST0825,2024-05-20,ORD003356,680.57,Product_39,7,cancelled,4763.990000000001,2024,5,20
Books,Haiphong,CUST0362,2024-01-27,ORD003357,443.5,Product_85,5,pending,2217.5,2024,1,27
Clothing,Cantho,CUST0695,2024-02-20,ORD003358,595.19,Product_80,8,cancelled,4761.52,2024,2,20
Food,Cantho,CUST0009,2024-07-05,ORD003359,967.74,Product_46,5,completed,4838.7,2024,7,5
Toys,Cantho,CUST0958,2024-07-21,ORD003360,569.55,Product_3,7,cancelled,3986.8499999999995,2024,7,21
Electronics,Cantho,CUST0873,2024-01-30,ORD003361,271.14,Product_83,6,pending,1626.84,2024,1,30
Toys,Haiphong,CUST0867,2024-03-27,ORD003362,365.14,Product_33,10,pending,3651.3999999999996,2024,3,27
Clothing,Haiphong,CUST0665,2024-08-19,ORD003363,481.31,Product_4,5,pending,2406.55,2024,8,19
Electronics,Danang,CUST0184,2024-02-14,ORD003364,738.1,Product_66,3,cancelled,2214.3,2024,2,14
Books,Haiphong,CUST0838,2024-08-05,ORD003365,811.87,Product_66,5,completed,4059.35,2024,8,5
Electronics,Cantho,CUST0771,2024-06-18,ORD003366,153.58,Product_37,5,completed,767.9000000000001,2024,6,18
Books,HCM,CUST0614,2024-04-09,ORD003367,619.64,Product_96,8,cancelled,4957.12,2024,4,9
Food,Haiphong,CUST0854,2024-02-10,ORD003368,594.17,Product_54,6,pending,3565.0199999999995,2024,2,10
Toys,HCM,CUST0037,2024-03-11,ORD003369,932.33,Product_98,1,pending,932.33,2024,3,11
Clothing,HCM,CUST0705,2024-09-03,ORD003370,199.36,Product_19,1,pending,199.36,2024,9,3
Food,HCM,CUST0044,2024-09-21,ORD003371,662.31,Product_26,6,pending,3973.8599999999997,2024,9,21
Electronics,Cantho,CUST0242,2024-08-09,ORD003372,517.83,Product_16,7,completed,3624.8100000000004,2024,8,9
Clothing,Danang,CUST0437,2024-03-14,ORD003373,206.14,Product_25,6,cancelled,1236.84,2024,3,14
Electronics,HCM,CUST0527,2024-05-08,ORD003374,910.3,Product_59,7,pending,6372.099999999999,2024,5,8
Toys,Cantho,CUST0713,2024-02-10,ORD003375,870.1,Product_22,3,completed,2610.3,2024,2,10
Books,HCM,CUST0121,2024-12-14,ORD003376,474.85,Product_63,5,completed,2374.25,2024,12,14
