category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Electronics,Haiphong,CUST0252,2024-03-14,ORD000792,13.81,Product_72,7,completed,96.67,2024,3,14
Electronics,Haiphong,CUST0981,2024-10-17,ORD000793,585.07,Product_68,10,cancelled,5850.700000000001,2024,10,17
Books,Hanoi,CUST0742,2024-07-13,ORD000794,423.27,Product_1,8,completed,3386.16,2024,7,13
Books,HCM,CUST0472,2024-03-18,ORD000795,977.15,Product_64,2,pending,1954.3,2024,3,18
Clothing,HCM,CUST0670,2024-01-30,ORD000796,648.23,Product_47,4,pending,2592.92,2024,1,30
Toys,Haiphong,CUST0496,2024-07-06,ORD000797,149.18,Product_51,3,completed,447.54,2024,7,6
Electronics,Cantho,CUST0081,2024-08-22,ORD000798,289.17,Product_42,3,completed,867.51,2024,8,22
Clothing,HCM,CUST0675,2024-02-07,ORD000799,38.92,Product_92,1,completed,38.92,2024,2,7
Food,Hanoi,CUST0810,2024-06-09,ORD000800,710.87,Product_69,4,completed,2843.48,2024,6,9
Clothing,Hanoi,CUST0524,2024-06-07,ORD000801,505.04,Product_39,9,completed,4545.360000000001,2024,6,7
Food,Haiphong,CUST0561,2024-06-28,ORD000802,94.01,Product_81,6,pending,564.0600000000001,2024,6,28
Clothing,Haiphong,CUST0088,2024-06-26,ORD000803,533.01,Product_97,10,cancelled,5330.1,2024,6,26
Books,Hanoi,CUST0885,2024-02-14,ORD000804,485.38,Product_96,3,pending,1456.1399999999999,2024,2,14
Clothing,Haiphong,CUST0087,2024-06-14,ORD000805,286.66,Product_85,3,completed,859.98,2024,6,14
Food,Cantho,CUST0476,2024-03-09,ORD000806,980.17,Product_5,5,cancelled,4900.849999999999,2024,3,9
Clothing,Cantho,CUST0054,2024-04-10,ORD000807,684.93,Product_97,10,completed,6849.299999999999,2024,4,10
Clothing,Hanoi,CUST0177,2024-10-02,ORD000808,298.34,Product_49,6,cancelled,1790.04,2024,10,2
Clothing,Danang,CUST0780,2024-05-12,ORD000809,330.92,Product_24,8,completed,2647.36,2024,5,12
Electronics,Hanoi,CUST0907,2024-06-19,ORD000810,582.61,Product_97,2,pending,1165.22,2024,6,19
Electronics,Hanoi,CUST0895,2024-03-08,ORD000811,191.07,Product_57,3,cancelled,573.21,2024,3,8
Food,HCM,CUST0231,2024-04-30,ORD000812,999.67,Product_94,9,pending,8997.029999999999,2024,4,30
Clothing,HCM,CUST0228,2024-07-13,ORD000813,312.65,Product_39,3,cancelled,937.9499999999999,2024,7,13
Electronics,Hanoi,CUST0969,2024-11-28,ORD000814,138.13,Product_40,10,cancelled,1381.3,2024,11,28
Books,Haiphong,CUST0098,2024-04-29,ORD000815,642.52,Product_12,7,pending,4497.639999999999,2024,4,29
Toys,Danang,CUST0560,2024-06-09,ORD000816,867.25,Product_45,8,completed,6938.0,2024,6,9
Toys,Haiphong,CUST0765,2024-01-27,ORD000817,746.27,Product_52,2,completed,1492.54,2024,1,27
Food,Haiphong,CUST0715,2024-01-04,ORD000818,488.47,Product_37,5,pending,2442.3500000000004,2024,1,4
Clothing,Haiphong,CUST0553,2024-10-15,ORD000819,713.29,Product_15,4,pending,2853.16,2024,10,15
Toys,Cantho,CUST0015,2024-08-19,ORD000820,791.43,Product_70,6,pending,4748.58,2024,8,19
Electronics,Cantho,CUST0276,2024-04-01,ORD000821,34.33,Product_93,9,completed,308.96999999999997,2024,4,1
Clothing,HCM,CUST0126,2024-05-17,ORD000822,803.32,Product_28,2,cancelled,1606.64,2024,5,17
Toys,Cantho,CUST0072,2024-12-17,ORD000823,50.67,Product_17,10,completed,506.70000000000005,2024,12,17
Books,HCM,CUST0542,2024-09-14,ORD000824,959.12,Product_97,9,completed,8632.08,2024,9,14
Clothing,Cantho,CUST0452,2024-10-30,ORD000825,486.98,Product_47,5,cancelled,2434.9,2024,10,30
Toys,Danang,CUST0900,2024-05-12,ORD000826,207.58,Product_53,1,pending,207.58,2024,5,12
Food,Cantho,CUST0644,2024-05-10,ORD000827,813.5,Product_35,9,pending,7321.5,2024,5,10
Toys,Cantho,CUST0527,2024-02-20,ORD000828,711.48,Product_50,6,pending,4268.88,2024,2,20
Clothing,Danang,CUST0869,2024-06-29,ORD000829,17.89,Product_90,6,cancelled,107.34,2024,6,29
Books,Hanoi,CUST0334,2024-07-10,ORD000830,366.3,Product_37,4,cancelled,1465.2,2024,7,10
Food,Hanoi,CUST0192,2024-07-28,ORD000831,579.89,Product_87,6,cancelled,3479.34,2024,7,28
Food,Hanoi,CUST0956,2024-12-04,ORD000832,372.53,Product_4,1,pending,372.53,2024,12,4
Clothing,Danang,CUST0002,2024-10-16,ORD000833,504.23,Product_95,6,cancelled,3025.38,2024,10,16
Electronics,Haiphong,CUST0515,2024-09-21,ORD000834,983.0,Product_18,6,completed,5898.0,2024,9,21
Electronics,Hanoi,CUST0008,2024-08-06,ORD000835,340.45,Product_89,5,cancelled,1702.25,2024,8,6
Food,Cantho,CUST0744,2024-11-09,ORD000836,860.5,Product_15,8,completed,6884.0,2024,11,9
Toys,HCM,CUST0178,2024-12-18,ORD000837,890.46,Product_45,7,cancelled,6233.22,2024,12,18
Books,Hanoi,CUST0876,2024-05-26,ORD000838,432.34,Product_72,4,cancelled,1729.36,2024,5,26
Food,Hanoi,CUST0630,2024-04-24,ORD000839,263.27,Product_74,5,pending,1316.35,2024,4,24
Food,Danang,CUST0268,2024-04-25,ORD000840,769.42,Product_39,5,pending,3847.1,2024,4,25
Electronics,Danang,CUST0665,2024-02-16,ORD000841,432.51,Product_84,7,cancelled,3027.5699999999997,2024,2,16
Food,HCM,CUST0404,2024-04-11,ORD000842,154.12,Product_27,1,cancelled,154.12,2024,4,11
Toys,Haiphong,CUST0089,2024-07-02,ORD000843,164.02,Product_98,6,completed,984.1200000000001,2024,7,2
Books,HCM,CUST0585,2024-01-27,ORD000844,261.87,Product_29,8,completed,2094.96,2024,1,27
Books,Hanoi,CUST0065,2024-10-21,ORD000845,767.32,Product_14,7,completed,5371.240000000001,2024,10,21
Toys,Haiphong,CUST0983,2024-01-10,ORD000846,538.13,Product_84,8,pending,4305.04,2024,1,10
Books,Hanoi,CUST0379,2024-07-03,ORD000847,740.69,Product_13,8,cancelled,5925.52,2024,7,3
Electronics,Danang,CUST0397,2024-01-14,ORD000848,441.82,Product_86,3,cancelled,1325.46,2024,1,14
Toys,Danang,CUST0690,2024-01-16,ORD000849,377.97,Product_63,5,completed,1889.8500000000001,2024,1,16
Electronics,Haiphong,CUST0376,2024-01-29,ORD000850,614.29,Product_14,5,cancelled,3071.45,2024,1,29
Clothing,HCM,CUST0386,2024-11-26,ORD000851,55.95,Product_19,10,cancelled,559.5,2024,11,26
Electronics,HCM,CUST0506,2024-01-11,ORD000852,764.79,Product_96,9,pending,6883.11,2024,1,11
Electronics,HCM,CUST0338,2024-12-02,ORD000853,199.56,Product_37,8,cancelled,1596.48,2024,12,2
Clothing,Haiphong,CUST0564,2024-08-06,ORD000854,545.18,Product_15,9,completed,4906.62,2024,8,6
Toys,HCM,CUST0520,2024-08-12,ORD000855,977.66,Product_41,2,cancelled,1955.32,2024,8,12
Electronics,HCM,CUST0947,2024-11-30,ORD000856,82.93,Product_4,2,completed,165.86,2024,11,30
Food,Cantho,CUST0560,2024-07-21,ORD000857,861.45,Product_75,4,cancelled,3445.8,2024,7,21
Books,Hanoi,CUST0154,2024-01-20,ORD000858,258.13,Product_7,6,pending,1548.78,2024,1,20
Toys,Danang,CUST0987,2024-07-23,ORD000859,780.29,Product_5,2,cancelled,1560.58,2024,7,23
Food,Hanoi,CUST0268,2024-02-06,ORD000860,724.56,Product_68,3,cancelled,2173.68,2024,2,6
Clothing,Danang,CUST0026,2024-04-20,ORD000861,701.36,Product_88,4,pending,2805.44,2024,4,20
Electronics,Haiphong,CUST0494,2024-01-09,ORD000862,348.05,Product_50,10,pending,3480.5,2024,1,9
Toys,Cantho,CUST0652,2024-08-17,ORD000863,440.29,Product_68,2,cancelled,880.58,2024,8,17
Food,Hanoi,CUST0790,2024-08-04,ORD000864,974.2,Product_92,7,completed,6819.400000000001,2024,8,4
Books,Danang,CUST0514,2024-02-27,ORD000865,827.37,Product_21,7,pending,5791.59,2024,2,27
Toys,Haiphong,CUST0528,2024-05-03,ORD000866,23.63,Product_54,9,pending,212.67,2024,5,3
Electronics,Hanoi,CUST0567,2024-09-21,ORD000867,387.66,Product_13,1,pending,387.66,2024,9,21
Electronics,HCM,CUST0975,2024-03-26,ORD000868,754.09,Product_84,3,pending,2262.27,2024,3,26
Books,HCM,CUST0787,2024-08-01,ORD000869,809.76,Product_65,3,pending,2429.2799999999997,2024,8,1
Books,Hanoi,CUST0154,2024-04-27,ORD000870,846.06,Product_16,3,pending,2538.18,2024,4,27
Food,Cantho,CUST0424,2024-11-13,ORD000871,771.66,Product_25,8,cancelled,6173.28,2024,11,13
Books,Hanoi,CUST0686,2024-01-21,ORD000872,978.65,Product_33,8,cancelled,7829.2,2024,1,21
Toys,HCM,CUST0685,2024-11-07,ORD000873,306.93,Product_27,4,pending,1227.72,2024,11,7
Toys,Cantho,CUST0367,2024-04-30,ORD000874,875.57,Product_92,1,completed,875.57,2024,4,30
Books,HCM,CUST0992,2024-04-04,ORD000875,994.56,Product_68,8,cancelled,7956.48,2024,4,4
Clothing,Danang,CUST0581,2024-08-09,ORD000876,18.81,Product_95,7,cancelled,131.67,2024,8,9
