category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Clothing,Danang,CUST0628,2024-12-11,ORD001921,887.03,Product_56,2,pending,1774.06,2024,12,11
Clothing,Haiphong,CUST0650,2024-07-27,ORD001922,248.63,Product_44,9,cancelled,2237.67,2024,7,27
Food,Haiphong,CUST0363,2024-10-30,ORD001923,816.91,Product_7,9,completed,7352.19,2024,10,30
Toys,Cantho,CUST0148,2024-12-04,ORD001924,733.19,Product_51,8,cancelled,5865.52,2024,12,4
Books,Haiphong,CUST0151,2024-11-14,ORD001925,536.89,Product_38,4,pending,2147.56,2024,11,14
Food,Haiphong,CUST0326,2024-09-10,ORD001926,277.08,Product_26,6,cancelled,1662.48,2024,9,10
Food,Hanoi,CUST0613,2024-09-29,ORD001927,15.69,Product_47,1,pending,15.69,2024,9,29
Food,Danang,CUST0996,2024-02-20,ORD001928,387.91,Product_58,4,completed,1551.64,2024,2,20
Toys,HCM,CUST0553,2024-10-30,ORD001929,631.09,Product_20,2,cancelled,1262.18,2024,10,30
Books,HCM,CUST0105,2024-06-20,ORD001930,429.29,Product_7,5,pending,2146.4500000000003,2024,6,20
Toys,Hanoi,CUST0086,2024-07-29,ORD001931,425.35,Product_97,8,completed,3402.8,2024,7,29
Food,Cantho,CUST0408,2024-11-22,ORD001932,482.68,Product_95,5,cancelled,2413.4,2024,11,22
Toys,HCM,CUST0324,2024-08-20,ORD001933,571.31,Product_98,1,completed,571.31,2024,8,20
Electronics,Hanoi,CUST0962,2024-06-30,ORD001934,191.17,Product_30,6,completed,1147.02,2024,6,30
Food,Cantho,CUST0537,2024-06-03,ORD001935,147.49,Product_93,5,completed,737.45,2024,6,3
Food,Danang,CUST0365,2024-08-13,ORD001936,37.95,Product_57,4,completed,151.8,2024,8,13
Books,Cantho,CUST0781,2024-02-21,ORD001937,728.77,Product_42,4,pending,2915.08,2024,2,21
Toys,Haiphong,CUST0754,2024-11-12,ORD001938,617.03,Product_58,2,completed,1234.06,2024,11,12
Toys,Cantho,CUST0682,2024-02-11,ORD001939,280.94,Product_18,7,cancelled,1966.58,2024,2,11
Food,Danang,CUST0433,2024-11-13,ORD001940,818.24,Product_23,10,pending,8182.4,2024,11,13
Books,Cantho,CUST0112,2024-12-19,ORD001941,562.73,Product_61,5,cancelled,2813.65,2024,12,19
Books,Cantho,CUST0624,2024-07-17,ORD001942,564.52,Product_86,2,completed,1129.04,2024,7,17
Food,Haiphong,CUST0967,2024-08-11,ORD001943,76.65,Product_43,6,pending,459.90000000000003,2024,8,11
Food,HCM,CUST0332,2024-07-01,ORD001944,997.21,Product_74,4,pending,3988.84,2024,7,1
Books,Cantho,CUST0059,2024-01-06,ORD001945,643.15,Product_91,8,cancelled,5145.2,2024,1,6
Clothing,Cantho,CUST0841,2024-02-20,ORD001946,142.81,Product_62,1,completed,142.81,2024,2,20
Food,HCM,CUST0769,2024-11-05,ORD001947,654.02,Product_35,1,cancelled,654.02,2024,11,5
Books,Cantho,CUST0253,2024-04-01,ORD001948,764.72,Product_81,7,cancelled,5353.04,2024,4,1
Electronics,Cantho,CUST0847,2024-02-06,ORD001949,692.33,Product_16,4,cancelled,2769.32,2024,2,6
Food,Cantho,CUST0275,2024-10-13,ORD001950,575.17,Product_23,4,pending,2300.68,2024,10,13
Food,Cantho,CUST0717,2024-02-28,ORD001951,819.81,Product_26,3,pending,2459.43,2024,2,28
Toys,HCM,CUST0441,2024-03-09,ORD001952,956.91,Product_21,2,pending,1913.82,2024,3,9
Food,HCM,CUST0130,2024-06-29,ORD001953,45.49,Product_99,4,cancelled,181.96,2024,6,29
Toys,Hanoi,CUST0658,2024-09-12,ORD001954,318.87,Product_4,9,pending,2869.83,2024,9,12
Clothing,Danang,CUST0951,2024-01-01,ORD001955,401.62,Product_88,9,completed,3614.58,2024,1,1
Books,HCM,CUST0753,2024-06-17,ORD001956,883.35,Product_8,10,pending,8833.5,2024,6,17
Toys,Cantho,CUST0834,2024-12-25,ORD001957,493.11,Product_77,7,completed,3451.77,2024,12,25
Clothing,HCM,CUST0923,2024-10-02,ORD001958,340.08,Product_90,3,completed,1020.24,2024,10,2
Electronics,Cantho,CUST0530,2024-06-14,ORD001959,554.73,Product_9,5,completed,2773.65,2024,6,14
Books,Cantho,CUST0755,2024-06-02,ORD001960,896.98,Product_83,9,cancelled,8072.82,2024,6,2
Food,HCM,CUST0406,2024-10-26,ORD001961,326.8,Product_56,9,completed,2941.2000000000003,2024,10,26
Electronics,Cantho,CUST0957,2024-08-07,ORD001962,245.1,Product_35,2,completed,490.2,2024,8,7
Clothing,Hanoi,CUST0038,2024-11-04,ORD001963,973.06,Product_79,2,completed,1946.12,2024,11,4
Electronics,Haiphong,CUST0398,2024-12-18,ORD001964,752.9,Product_15,5,pending,3764.5,2024,12,18
Electronics,HCM,CUST0416,2024-10-27,ORD001965,376.96,Product_89,6,cancelled,2261.7599999999998,2024,10,27
Food,Hanoi,CUST0016,2024-01-08,ORD001966,483.56,Product_62,3,completed,1450.68,2024,1,8
Toys,HCM,CUST0907,2024-09-03,ORD001967,816.43,Product_9,4,completed,3265.72,2024,9,3
Books,Haiphong,CUST0154,2024-02-13,ORD001968,133.67,Product_90,1,pending,133.67,2024,2,13
Electronics,HCM,CUST0315,2024-07-16,ORD001969,78.87,Product_28,8,pending,630.96,2024,7,16
Books,Haiphong,CUST0603,2024-04-11,ORD001970,699.27,Product_90,2,pending,1398.54,2024,4,11
Clothing,Danang,CUST0841,2024-07-14,ORD001971,892.02,Product_13,7,cancelled,6244.139999999999,2024,7,14
Food,Danang,CUST0641,2024-01-07,ORD001972,644.28,Product_60,8,pending,5154.24,2024,1,7
Books,Cantho,CUST0360,2024-05-02,ORD001973,233.19,Product_82,3,completed,699.5699999999999,2024,5,2
Electronics,Cantho,CUST0315,2024-06-04,ORD001974,331.54,Product_94,3,completed,994.6200000000001,2024,6,4
Toys,HCM,CUST0485,2024-07-26,ORD001975,82.54,Product_63,4,pending,330.16,2024,7,26
Toys,Cantho,CUST0261,2024-05-04,ORD001976,964.81,Product_39,6,completed,5788.86,2024,5,4
Electronics,Danang,CUST0632,2024-01-24,ORD001977,734.17,Product_90,5,pending,3670.85,2024,1,24
Books,Haiphong,CUST0050,2024-06-17,ORD001978,412.37,Product_16,6,cancelled,2474.2200000000003,2024,6,17
Clothing,Cantho,CUST0743,2024-09-12,ORD001979,83.66,Product_71,7,completed,585.62,2024,9,12
Electronics,Haiphong,CUST0821,2024-10-08,ORD001980,578.23,Product_90,6,completed,3469.38,2024,10,8
Books,HCM,CUST0663,2024-06-27,ORD001981,900.03,Product_4,1,completed,900.03,2024,6,27
Books,HCM,CUST0154,2024-05-18,ORD001982,939.3,Product_69,7,completed,6575.099999999999,2024,5,18
Food,Danang,CUST0546,2024-09-12,ORD001983,374.28,Product_8,3,completed,1122.84,2024,9,12
Toys,Cantho,CUST0944,2024-06-28,ORD001984,199.97,Product_36,10,completed,1999.7,2024,6,28
Electronics,Hanoi,CUST0516,2024-01-04,ORD001985,977.69,Product_74,9,cancelled,8799.210000000001,2024,1,4
Electronics,HCM,CUST0751,2024-01-03,ORD001986,161.0,Product_10,10,completed,1610.0,2024,1,3
Toys,Cantho,CUST0464,2024-04-13,ORD001987,230.84,Product_23,9,pending,2077.56,2024,4,13
Toys,Haiphong,CUST0199,2024-09-24,ORD001988,92.42,Product_20,5,pending,462.1,2024,9,24
Clothing,Haiphong,CUST0635,2024-04-10,ORD001989,359.2,Product_51,4,completed,1436.8,2024,4,10
Toys,Cantho,CUST0076,2024-08-22,ORD001990,152.32,Product_23,6,completed,913.92,2024,8,22
Books,Danang,CUST0710,2024-07-18,ORD001991,716.78,Product_53,9,completed,6451.0199999999995,2024,7,18
Clothing,HCM,CUST0693,2024-01-13,ORD001992,369.21,Product_36,2,pending,738.42,2024,1,13
Books,Haiphong,CUST0412,2024-02-03,ORD001993,792.42,Product_14,7,completed,5546.94,2024,2,3
Clothing,Cantho,CUST0583,2024-06-12,ORD001994,932.83,Product_32,1,completed,932.83,2024,6,12
Toys,Hanoi,CUST0054,2024-06-21,ORD001995,613.55,Product_47,6,completed,3681.2999999999997,2024,6,21
Clothing,Danang,CUST0485,2024-12-08,ORD001996,559.27,Product_73,4,pending,2237.08,2024,12,8
Electronics,Haiphong,CUST0188,2024-10-27,ORD001997,138.52,Product_59,4,cancelled,554.08,2024,10,27
Toys,Cantho,CUST0107,2024-08-20,ORD001998,787.03,Product_27,6,pending,4722.18,2024,8,20
Clothing,HCM,CUST0791,2024-10-26,ORD001999,595.64,Product_43,1,cancelled,595.64,2024,10,26
Toys,HCM,CUST0138,2024-01-23,ORD002000,402.94,Product_16,5,completed,2014.7,2024,1,23
Electronics,Hanoi,CUST0114,2024-08-23,ORD002001,445.76,Product_65,10,pending,4457.6,2024,8,23
Food,Cantho,CUST0707,2024-08-28,ORD002002,71.35,Product_5,4,completed,285.4,2024,8,28
Food,Danang,CUST0555,2024-10-19,ORD002003,845.33,Product_17,6,pending,5071.9800000000005,2024,10,19
Food,Hanoi,CUST0076,2024-07-17,ORD002004,73.74,Product_77,10,pending,737.4,2024,7,17
Clothing,Haiphong,CUST0189,2024-03-13,ORD002005,167.66,Product_84,4,pending,670.64,2024,3,13
Books,Cantho,CUST0008,2024-02-04,ORD002006,179.65,Product_31,6,cancelled,1077.9,2024,2,4
Food,Hanoi,CUST0101,2024-07-25,ORD002007,572.73,Product_52,4,pending,2290.92,2024,7,25
Electronics,Haiphong,CUST0221,2024-09-03,ORD002008,502.4,Product_3,7,completed,3516.7999999999997,2024,9,3
Books,Cantho,CUST0648,2024-04-01,ORD002009,458.24,Product_42,9,completed,4124.16,2024,4,1
Electronics,Cantho,CUST0392,2024-08-13,ORD002010,203.79,Product_91,10,pending,2037.8999999999999,2024,8,13
Toys,Cantho,CUST0190,2024-03-19,ORD002011,757.45,Product_79,2,cancelled,1514.9,2024,3,19
Electronics,HCM,CUST0676,2024-10-03,ORD002012,453.91,Product_46,10,pending,4539.1,2024,10,3
Books,Danang,CUST0923,2024-03-06,ORD002013,609.33,Product_44,3,completed,1827.9900000000002,2024,3,6
Toys,HCM,CUST0842,2024-08-21,ORD002014,778.27,Product_13,9,cancelled,7004.43,2024,8,21
Toys,HCM,CUST0257,2024-03-19,ORD002015,316.63,Product_44,9,completed,2849.67,2024,3,19
Toys,HCM,CUST0571,2024-09-24,ORD002016,896.12,Product_24,1,completed,896.12,2024,9,24
Food,Haiphong,CUST0746,2024-11-02,ORD002017,676.8,Product_90,1,completed,676.8,2024,11,2
Clothing,Danang,CUST0835,2024-11-02,ORD002018,772.37,Product_70,5,completed,3861.85,2024,11,2
Toys,Haiphong,CUST0783,2024-10-23,ORD002019,36.48,Product_94,7,pending,255.35999999999999,2024,10,23
Electronics,Haiphong,CUST0849,2024-09-14,ORD002020,641.1,Product_91,4,completed,2564.4,2024,9,14
Toys,Hanoi,CUST0543,2024-03-12,ORD002021,94.58,Product_57,5,completed,472.9,2024,3,12
Toys,HCM,CUST0261,2024-06-26,ORD002022,388.91,Product_19,1,pending,388.91,2024,6,26
Electronics,Haiphong,CUST0009,2024-08-06,ORD002023,711.15,Product_40,5,pending,3555.75,2024,8,6
Books,Hanoi,CUST0419,2024-11-15,ORD002024,539.49,Product_79,6,completed,3236.94,2024,11,15
Toys,HCM,CUST0573,2024-02-11,ORD002025,466.94,Product_23,9,cancelled,4202.46,2024,2,11
Food,Cantho,CUST0795,2024-01-10,ORD002026,694.13,Product_57,5,cancelled,3470.65,2024,1,10
Food,Cantho,CUST0317,2024-09-07,ORD002027,397.54,Product_56,1,pending,397.54,2024,9,7
Electronics,Cantho,CUST0916,2024-01-03,ORD002028,524.58,Product_98,7,pending,3672.0600000000004,2024,1,3
Toys,Hanoi,CUST0860,2024-06-25,ORD002029,49.56,Product_41,7,pending,346.92,2024,6,25
Food,Cantho,CUST0666,2024-01-17,ORD002030,131.83,Product_73,10,pending,1318.3000000000002,2024,1,17
Books,Cantho,CUST0922,2024-05-19,ORD002031,949.57,Product_50,1,cancelled,949.57,2024,5,19
Clothing,Hanoi,CUST0088,2024-07-14,ORD002032,883.87,Product_43,3,cancelled,2651.61,2024,7,14
Toys,HCM,CUST0644,2024-09-15,ORD002033,394.78,Product_96,5,pending,1973.8999999999999,2024,9,15
Books,Haiphong,CUST0042,2024-09-22,ORD002034,312.72,Product_50,6,completed,1876.3200000000002,2024,9,22
Clothing,Cantho,CUST0141,2024-10-07,ORD002035,491.79,Product_26,8,pending,3934.32,2024,10,7
Food,Haiphong,CUST0646,2024-01-27,ORD002036,330.15,Product_46,4,completed,1320.6,2024,1,27
Food,Hanoi,CUST0353,2024-02-24,ORD002037,199.75,Product_62,7,completed,1398.25,2024,2,24
Food,HCM,CUST0517,2024-10-16,ORD002038,946.53,Product_39,10,pending,9465.3,2024,10,16
Toys,Hanoi,CUST0317,2024-01-12,ORD002039,446.2,Product_38,2,completed,892.4,2024,1,12
Clothing,Hanoi,CUST0927,2024-04-25,ORD002040,577.58,Product_42,3,pending,1732.7400000000002,2024,4,25
Electronics,Hanoi,CUST0866,2024-09-23,ORD002041,675.7,Product_42,8,completed,5405.6,2024,9,23
Food,Danang,CUST0787,2024-09-14,ORD002042,92.11,Product_74,8,cancelled,736.88,2024,9,14
Clothing,Hanoi,CUST0814,2024-05-23,ORD002043,521.21,Product_14,9,pending,4690.89,2024,5,23
Food,Haiphong,CUST0360,2024-06-23,ORD002044,627.82,Product_89,6,cancelled,3766.92,2024,6,23
Clothing,Danang,CUST0298,2024-02-03,ORD002045,443.78,Product_14,10,completed,4437.799999999999,2024,2,3
Electronics,Haiphong,CUST0948,2024-06-28,ORD002046,40.6,Product_97,1,completed,40.6,2024,6,28
Clothing,Hanoi,CUST0537,2024-05-29,ORD002047,583.98,Product_23,9,cancelled,5255.82,2024,5,29
Electronics,Danang,CUST0920,2024-10-30,ORD002048,460.96,Product_96,2,completed,921.92,2024,10,30
Clothing,Danang,CUST0821,2024-03-12,ORD002049,45.03,Product_34,9,pending,405.27,2024,3,12
Electronics,Hanoi,CUST0546,2024-09-22,ORD002050,967.85,Product_10,8,cancelled,7742.8,2024,9,22
Food,Cantho,CUST0287,2024-06-24,ORD002051,962.36,Product_46,4,cancelled,3849.44,2024,6,24
Books,Danang,CUST0853,2024-11-15,ORD002052,677.64,Product_33,9,completed,6098.76,2024,11,15
Clothing,Cantho,CUST0450,2024-10-15,ORD002053,627.07,Product_87,2,completed,1254.14,2024,10,15
Books,Cantho,CUST0829,2024-05-07,ORD002054,42.43,Product_11,3,completed,127.28999999999999,2024,5,7
Clothing,Cantho,CUST0943,2024-11-10,ORD002055,324.97,Product_40,8,completed,2599.76,2024,11,10
Toys,Danang,CUST0639,2024-08-03,ORD002056,717.35,Product_21,2,pending,1434.7,2024,8,3
Food,Hanoi,CUST0778,2024-09-24,ORD002057,447.67,Product_57,9,completed,4029.03,2024,9,24
Clothing,Danang,CUST0103,2024-12-29,ORD002058,488.95,Product_19,4,cancelled,1955.8,2024,12,29
Electronics,Haiphong,CUST0409,2024-10-17,ORD002059,143.57,Product_98,3,completed,430.71,2024,10,17
Clothing,HCM,CUST0024,2024-12-05,ORD002060,741.64,Product_10,5,cancelled,3708.2,2024,12,5
Food,Hanoi,CUST0983,2024-02-07,ORD002061,584.48,Product_89,3,pending,1753.44,2024,2,7
Electronics,Haiphong,CUST0579,2024-09-09,ORD002062,978.57,Product_10,10,pending,9785.7,2024,9,9
Clothing,Hanoi,CUST0795,2024-08-01,ORD002063,407.1,Product_93,2,completed,814.2,2024,8,1
Clothing,HCM,CUST0593,2024-12-03,ORD002064,165.25,Product_98,6,completed,991.5,2024,12,3
Electronics,Hanoi,CUST0301,2024-07-01,ORD002065,789.84,Product_65,8,pending,6318.72,2024,7,1
Electronics,Danang,CUST0887,2024-06-20,ORD002066,612.52,Product_88,6,completed,3675.12,2024,6,20
Electronics,HCM,CUST0352,2024-01-15,ORD002067,329.82,Product_61,9,completed,2968.38,2024,1,15
Clothing,HCM,CUST0923,2024-08-29,ORD002068,817.81,Product_73,5,pending,4089.0499999999997,2024,8,29
Clothing,Cantho,CUST0259,2024-03-07,ORD002069,382.21,Product_30,1,pending,382.21,2024,3,7
Toys,Hanoi,CUST0763,2024-06-04,ORD002070,894.86,Product_91,9,pending,8053.74,2024,6,4
Books,Hanoi,CUST0673,2024-01-22,ORD002071,93.57,Product_8,4,cancelled,374.28,2024,1,22
Clothing,HCM,CUST0288,2024-01-02,ORD002072,71.61,Product_13,4,cancelled,286.44,2024,1,2
Books,Haiphong,CUST0009,2024-12-04,ORD002073,81.1,Product_13,4,cancelled,324.4,2024,12,4
Food,Cantho,CUST0926,2024-11-14,ORD002074,877.29,Product_66,3,cancelled,2631.87,2024,11,14
Toys,Hanoi,CUST0108,2024-08-06,ORD002075,683.35,Product_68,2,cancelled,1366.7,2024,8,6
Food,Danang,CUST0714,2024-01-20,ORD002076,150.8,Product_99,1,cancelled,150.8,2024,1,20
Books,Cantho,CUST0260,2024-10-29,ORD002077,777.81,Product_80,1,cancelled,777.81,2024,10,29
Books,Cantho,CUST0668,2024-04-04,ORD002078,681.75,Product_73,3,cancelled,2045.25,2024,4,4
Toys,Danang,CUST0082,2024-01-20,ORD002079,674.0,Product_67,7,cancelled,4718.0,2024,1,20
Food,Danang,CUST0006,2024-11-20,ORD002080,983.5,Product_77,9,completed,8851.5,2024,11,20
Clothing,Haiphong,CUST0682,2024-09-21,ORD002081,874.41,Product_1,7,pending,6120.87,2024,9,21
Books,Haiphong,CUST0657,2024-06-21,ORD002082,620.76,Product_96,6,pending,3724.56,2024,6,21
Electronics,Danang,CUST0831,2024-11-09,ORD002083,243.65,Product_3,4,pending,974.6,2024,11,9
Electronics,Cantho,CUST0086,2024-02-25,ORD002084,690.84,Product_21,8,completed,5526.72,2024,2,25
Electronics,Hanoi,CUST0612,2024-05-06,ORD002085,689.99,Product_97,7,completed,4829.93,2024,5,6
Electronics,Danang,CUST0349,2024-05-29,ORD002086,693.43,Product_5,9,completed,6240.87,2024,5,29
Toys,Cantho,CUST0036,2024-09-14,ORD002087,489.54,Product_80,1,completed,489.54,2024,9,14
Books,Cantho,CUST0152,2024-09-05,ORD002088,122.95,Product_84,10,completed,1229.5,2024,9,5
Clothing,HCM,CUST0065,2024-11-17,ORD002089,530.65,Product_69,4,pending,2122.6,2024,11,17
Clothing,Haiphong,CUST0696,2024-01-11,ORD002090,339.94,Product_54,2,cancelled,679.88,2024,1,11
Clothing,Haiphong,CUST0319,2024-05-14,ORD002091,17.68,Product_50,4,cancelled,70.72,2024,5,14
Clothing,HCM,CUST0409,2024-12-31,ORD002092,603.84,Product_15,4,completed,2415.36,2024,12,31
Toys,Cantho,CUST0220,2024-10-24,ORD002093,860.73,Product_90,1,pending,860.73,2024,10,24
Electronics,Cantho,CUST0204,2024-11-11,ORD002094,691.18,Product_70,4,completed,2764.72,2024,11,11
Food,HCM,CUST0072,2024-10-07,ORD002095,762.79,Product_71,2,pending,1525.58,2024,10,7
Food,Danang,CUST0953,2024-01-08,ORD002096,361.96,Product_45,3,cancelled,1085.8799999999999,2024,1,8
Food,Danang,CUST0623,2024-03-01,ORD002097,777.06,Product_48,1,completed,777.06,2024,3,1
Electronics,Haiphong,CUST0003,2024-03-25,ORD002098,182.13,Product_4,6,pending,1092.78,2024,3,25
Books,Cantho,CUST0547,2024-05-01,ORD002099,865.34,Product_41,9,completed,7788.06,2024,5,1
Clothing,Haiphong,CUST0127,2024-12-12,ORD002100,265.97,Product_46,9,pending,2393.7300000000005,2024,12,12
Food,Haiphong,CUST0119,2024-07-22,ORD002101,597.63,Product_12,3,completed,1792.8899999999999,2024,7,22
Books,Haiphong,CUST0336,2024-10-17,ORD002102,796.76,Product_55,7,pending,5577.32,2024,10,17
Toys,Haiphong,CUST0817,2024-08-19,ORD002103,290.32,Product_91,9,completed,2612.88,2024,8,19
Toys,Danang,CUST0747,2024-01-11,ORD002104,169.85,Product_86,7,pending,1188.95,2024,1,11
Electronics,Danang,CUST0890,2024-08-28,ORD002105,488.24,Product_26,2,pending,976.48,2024,8,28
Clothing,Cantho,CUST0130,2024-02-14,ORD002106,240.06,Product_90,3,completed,720.1800000000001,2024,2,14
Food,Danang,CUST0482,2024-04-30,ORD002107,353.65,Product_41,10,pending,3536.5,2024,4,30
Books,Cantho,CUST0709,2024-05-10,ORD002108,942.31,Product_40,2,pending,1884.62,2024,5,10
Electronics,HCM,CUST0395,2024-01-12,ORD002109,581.82,Product_82,8,pending,4654.56,2024,1,12
Food,HCM,CUST0783,2024-10-07,ORD002110,592.22,Product_60,5,pending,2961.1000000000004,2024,10,7
Toys,Cantho,CUST0843,2024-12-21,ORD002111,562.02,Product_73,10,cancelled,5620.2,2024,12,21
Food,Danang,CUST0210,2024-05-12,ORD002112,40.86,Product_51,1,pending,40.86,2024,5,12
Clothing,Cantho,CUST0400,2024-10-26,ORD002113,168.26,Product_4,4,pending,673.04,2024,10,26
Electronics,HCM,CUST0239,2024-02-02,ORD002114,51.47,Product_76,5,cancelled,257.35,2024,2,2
Food,Hanoi,CUST0140,2024-07-09,ORD002115,276.27,Product_75,1,completed,276.27,2024,7,9
Books,Danang,CUST0115,2024-04-13,ORD002116,702.44,Product_52,4,cancelled,2809.76,2024,4,13
Food,Danang,CUST0774,2024-01-04,ORD002117,397.22,Product_44,8,cancelled,3177.76,2024,1,4
Books,Danang,CUST0380,2024-11-17,ORD002118,751.56,Product_62,4,completed,3006.24,2024,11,17
Electronics,Cantho,CUST0757,2024-05-24,ORD002119,767.65,Product_20,8,cancelled,6141.2,2024,5,24
Food,HCM,CUST0452,2024-08-13,ORD002120,935.13,Product_75,4,pending,3740.52,2024,8,13
Toys,Haiphong,CUST0260,2024-10-30,ORD002121,807.82,Product_38,10,pending,8078.200000000001,2024,10,30
Food,Cantho,CUST0119,2024-12-26,ORD002122,692.68,Product_95,6,cancelled,4156.08,2024,12,26
Electronics,Haiphong,CUST0470,2024-02-12,ORD002123,166.81,Product_76,6,pending,1000.86,2024,2,12
Electronics,HCM,CUST0130,2024-03-08,ORD002124,146.23,Product_74,4,pending,584.92,2024,3,8
Clothing,Haiphong,CUST0175,2024-11-19,ORD002125,408.91,Product_38,6,pending,2453.46,2024,11,19
Clothing,HCM,CUST0603,2024-03-10,ORD002126,717.78,Product_14,3,completed,2153.34,2024,3,10
Clothing,HCM,CUST0213,2024-12-27,ORD002127,166.24,Product_69,8,cancelled,1329.92,2024,12,27
