category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Clothing,Danang,CUST0665,2024-04-30,ORD004446,107.0,Product_65,4,cancelled,428.0,2024,4,30
Clothing,Danang,CUST0017,2024-06-25,ORD004447,311.25,Product_32,5,pending,1556.25,2024,6,25
Food,Haiphong,CUST0257,2024-09-16,ORD004448,617.26,Product_88,8,cancelled,4938.08,2024,9,16
Books,Hanoi,CUST0341,2024-12-03,ORD004449,603.54,Product_68,6,cancelled,3621.24,2024,12,3
Books,Haiphong,CUST0921,2024-05-07,ORD004450,165.91,Product_37,7,completed,1161.37,2024,5,7
Food,Hanoi,CUST0359,2024-07-19,ORD004451,115.68,Product_95,7,pending,809.76,2024,7,19
Toys,Hanoi,CUST0102,2024-08-21,ORD004452,43.78,Product_18,2,pending,87.56,2024,8,21
Toys,Cantho,CUST0937,2024-12-26,ORD004453,732.15,Product_7,1,pending,732.15,2024,12,26
Food,HCM,CUST0337,2024-12-27,ORD004454,465.66,Product_7,4,cancelled,1862.64,2024,12,27
Toys,Danang,CUST0653,2024-05-28,ORD004455,134.46,Product_98,8,completed,1075.68,2024,5,28
Toys,Hanoi,CUST0329,2024-04-05,ORD004456,470.64,Product_59,5,pending,2353.2,2024,4,5
Books,Hanoi,CUST0429,2024-07-27,ORD004457,298.52,Product_57,1,completed,298.52,2024,7,27
Electronics,Cantho,CUST0125,2024-03-21,ORD004458,928.61,Product_20,1,pending,928.61,2024,3,21
Books,Danang,CUST0622,2024-06-11,ORD004459,379.43,Product_100,7,cancelled,2656.01,2024,6,11
Electronics,Cantho,CUST0297,2024-09-21,ORD004460,150.67,Product_56,6,pending,904.02,2024,9,21
Food,Danang,CUST0579,2024-03-27,ORD004461,607.58,Product_42,8,pending,4860.64,2024,3,27
Toys,Hanoi,CUST0212,2024-03-01,ORD004462,932.38,Product_51,10,pending,9323.8,2024,3,1
Clothing,HCM,CUST0020,2024-08-10,ORD004463,991.7,Product_39,1,cancelled,991.7,2024,8,10
Clothing,HCM,CUST0308,2024-09-25,ORD004464,13.15,Product_3,9,cancelled,118.35000000000001,2024,9,25
Books,Cantho,CUST0360,2024-01-09,ORD004465,962.3,Product_16,4,pending,3849.2,2024,1,9
Electronics,Danang,CUST0376,2024-09-24,ORD004466,805.49,Product_4,2,pending,1610.98,2024,9,24
Electronics,Hanoi,CUST0033,2024-04-06,ORD004467,98.96,Product_58,7,cancelled,692.7199999999999,2024,4,6
Toys,Danang,CUST0657,2024-01-14,ORD004468,102.61,Product_6,6,completed,615.66,2024,1,14
Toys,Cantho,CUST0202,2024-02-10,ORD004469,193.18,Product_93,9,cancelled,1738.6200000000001,2024,2,10
Clothing,Danang,CUST0974,2024-06-09,ORD004470,623.9,Product_25,7,pending,4367.3,2024,6,9
Food,Haiphong,CUST0281,2024-03-04,ORD004471,139.51,Product_97,10,completed,1395.1,2024,3,4
Toys,Cantho,CUST0776,2024-01-23,ORD004472,674.58,Product_23,8,cancelled,5396.64,2024,1,23
Toys,Haiphong,CUST0146,2024-08-31,ORD004473,232.01,Product_1,6,cancelled,1392.06,2024,8,31
Books,Hanoi,CUST0135,2024-04-18,ORD004474,606.79,Product_13,1,completed,606.79,2024,4,18
Clothing,HCM,CUST0805,2024-06-05,ORD004475,356.9,Product_60,6,pending,2141.3999999999996,2024,6,5
Toys,Cantho,CUST0395,2024-07-22,ORD004476,714.42,Product_5,4,pending,2857.68,2024,7,22
Electronics,Cantho,CUST0758,2024-11-20,ORD004477,346.63,Product_26,10,completed,3466.3,2024,11,20
Books,Hanoi,CUST0628,2024-06-11,ORD004478,935.84,Product_31,3,completed,2807.52,2024,6,11
Toys,Cantho,CUST0458,2024-01-11,ORD004479,987.09,Product_71,8,pending,7896.72,2024,1,11
Books,Cantho,CUST0169,2024-12-04,ORD004480,71.95,Product_90,10,pending,719.5,2024,12,4
Electronics,Haiphong,CUST0815,2024-06-05,ORD004481,917.18,Product_75,5,cancelled,4585.9,2024,6,5
Books,Haiphong,CUST0678,2024-04-15,ORD004482,955.82,Product_77,7,completed,6690.740000000001,2024,4,15
Food,Cantho,CUST0773,2024-06-05,ORD004483,302.28,Product_84,4,completed,1209.12,2024,6,5
Food,Cantho,CUST0565,2024-01-21,ORD004484,75.29,Product_100,4,completed,301.16,2024,1,21
Toys,Haiphong,CUST0612,2024-05-08,ORD004485,644.74,Product_7,6,pending,3868.44,2024,5,8
Clothing,Haiphong,CUST0205,2024-09-04,ORD004486,479.41,Product_2,3,pending,1438.23,2024,9,4
Books,Cantho,CUST0647,2024-10-10,ORD004487,374.08,Product_2,3,completed,1122.24,2024,10,10
Toys,HCM,CUST0479,2024-01-01,ORD004488,411.87,Product_91,2,pending,823.74,2024,1,1
Electronics,Hanoi,CUST0208,2024-07-23,ORD004489,467.65,Product_76,7,completed,3273.5499999999997,2024,7,23
Food,Danang,CUST0299,2024-02-13,ORD004490,469.54,Product_42,9,pending,4225.860000000001,2024,2,13
Toys,Haiphong,CUST0427,2024-02-02,ORD004491,430.49,Product_82,1,pending,430.49,2024,2,2
Clothing,Cantho,CUST0476,2024-08-09,ORD004492,401.96,Product_43,5,completed,2009.8,2024,8,9
Clothing,Haiphong,CUST0414,2024-01-06,ORD004493,778.63,Product_75,3,completed,2335.89,2024,1,6
Electronics,Danang,CUST0679,2024-02-01,ORD004494,553.39,Product_48,8,pending,4427.12,2024,2,1
Books,HCM,CUST0831,2024-07-19,ORD004495,836.51,Product_48,7,completed,5855.57,2024,7,19
Food,HCM,CUST0539,2024-03-27,ORD004496,692.19,Product_35,2,completed,1384.38,2024,3,27
Books,Haiphong,CUST0699,2024-01-14,ORD004497,70.23,Product_79,4,cancelled,280.92,2024,1,14
Toys,Haiphong,CUST0215,2024-09-09,ORD004498,397.05,Product_91,8,cancelled,3176.4,2024,9,9
Clothing,Hanoi,CUST0128,2024-12-15,ORD004499,791.9,Product_52,8,cancelled,6335.2,2024,12,15
Books,Hanoi,CUST0744,2024-03-23,ORD004500,411.2,Product_45,2,cancelled,822.4,2024,3,23
Food,Danang,CUST0764,2024-07-31,ORD004501,965.71,Product_7,2,pending,1931.42,2024,7,31
Electronics,Danang,CUST0992,2024-12-26,ORD004502,556.58,Product_53,7,pending,3896.0600000000004,2024,12,26
Books,HCM,CUST0840,2024-08-05,ORD004503,571.75,Product_75,7,pending,4002.25,2024,8,5
Toys,Haiphong,CUST0034,2024-09-02,ORD004504,504.83,Product_57,6,cancelled,3028.98,2024,9,2
Electronics,Cantho,CUST0010,2024-02-01,ORD004505,536.51,Product_19,2,completed,1073.02,2024,2,1
Clothing,Hanoi,CUST0997,2024-05-20,ORD004506,137.75,Product_28,1,cancelled,137.75,2024,5,20
Electronics,Danang,CUST0622,2024-01-15,ORD004507,88.61,Product_99,6,pending,531.66,2024,1,15
Electronics,Hanoi,CUST0490,2024-06-05,ORD004508,719.25,Product_74,8,cancelled,5754.0,2024,6,5
Clothing,Hanoi,CUST0005,2024-03-04,ORD004509,855.31,Product_66,2,cancelled,1710.62,2024,3,4
Toys,HCM,CUST0429,2024-10-16,ORD004510,543.29,Product_1,6,completed,3259.74,2024,10,16
Books,Haiphong,CUST0229,2024-12-24,ORD004511,108.0,Product_47,6,cancelled,648.0,2024,12,24
Clothing,Cantho,CUST0697,2024-07-01,ORD004512,631.26,Product_34,1,completed,631.26,2024,7,1
Clothing,HCM,CUST0970,2024-03-15,ORD004513,580.2,Product_44,9,pending,5221.8,2024,3,15
Clothing,Danang,CUST0167,2024-10-03,ORD004514,486.64,Product_38,5,completed,2433.2,2024,10,3
Toys,Danang,CUST0657,2024-09-21,ORD004515,515.26,Product_50,5,completed,2576.3,2024,9,21
Clothing,Hanoi,CUST0661,2024-07-05,ORD004516,431.44,Product_86,1,pending,431.44,2024,7,5
Books,Cantho,CUST0741,2024-04-28,ORD004517,936.49,Product_54,6,completed,5618.9400000000005,2024,4,28
Books,Danang,CUST0717,2024-07-28,ORD004518,108.26,Product_25,6,cancelled,649.5600000000001,2024,7,28
Toys,Hanoi,CUST0955,2024-06-12,ORD004519,384.7,Product_23,4,completed,1538.8,2024,6,12
Toys,HCM,CUST0630,2024-03-13,ORD004520,394.41,Product_62,10,completed,3944.1000000000004,2024,3,13
Food,Hanoi,CUST0158,2024-10-05,ORD004521,670.19,Product_98,6,pending,4021.1400000000003,2024,10,5
Electronics,Danang,CUST0484,2024-01-28,ORD004522,507.1,Product_2,1,cancelled,507.1,2024,1,28
Food,HCM,CUST0018,2024-10-31,ORD004523,820.06,Product_21,9,cancelled,7380.539999999999,2024,10,31
Food,Cantho,CUST0349,2024-06-03,ORD004524,504.67,Product_89,3,cancelled,1514.01,2024,6,3
Food,HCM,CUST0183,2024-04-15,ORD004525,781.71,Product_80,9,pending,7035.39,2024,4,15
Books,Danang,CUST0513,2024-10-24,ORD004526,461.06,Product_31,7,pending,3227.42,2024,10,24
Electronics,Haiphong,CUST0470,2024-06-13,ORD004527,724.47,Product_56,7,cancelled,5071.29,2024,6,13
Books,Danang,CUST0405,2024-06-10,ORD004528,641.72,Product_76,4,completed,2566.88,2024,6,10
Food,Cantho,CUST0181,2024-07-06,ORD004529,380.34,Product_5,3,pending,1141.02,2024,7,6
Books,Danang,CUST0235,2024-06-06,ORD004530,866.95,Product_91,4,pending,3467.8,2024,6,6
Toys,Haiphong,CUST0652,2024-06-12,ORD004531,808.37,Product_96,5,pending,4041.85,2024,6,12
Books,Haiphong,CUST0486,2024-06-23,ORD004532,622.75,Product_37,6,cancelled,3736.5,2024,6,23
Toys,Haiphong,CUST0570,2024-12-30,ORD004533,37.86,Product_71,4,completed,151.44,2024,12,30
Toys,HCM,CUST0090,2024-07-30,ORD004534,14.08,Product_65,7,completed,98.56,2024,7,30
Electronics,Danang,CUST0924,2024-02-24,ORD004535,609.87,Product_73,4,cancelled,2439.48,2024,2,24
Food,Cantho,CUST0372,2024-02-27,ORD004536,141.79,Product_51,1,completed,141.79,2024,2,27
Electronics,Danang,CUST0174,2024-12-08,ORD004537,439.66,Product_45,2,completed,879.32,2024,12,8
Clothing,Danang,CUST0367,2024-04-26,ORD004538,131.72,Product_88,2,cancelled,263.44,2024,4,26
Clothing,HCM,CUST0229,2024-01-06,ORD004539,90.95,Product_76,5,pending,454.75,2024,1,6
Clothing,HCM,CUST0704,2024-07-12,ORD004540,611.74,Product_92,2,pending,1223.48,2024,7,12
Toys,HCM,CUST0895,2024-12-23,ORD004541,645.53,Product_99,5,pending,3227.6499999999996,2024,12,23
Clothing,Hanoi,CUST0528,2024-07-17,ORD004542,760.63,Product_40,5,cancelled,3803.15,2024,7,17
Electronics,Danang,CUST0029,2024-07-03,ORD004543,868.66,Product_99,3,pending,2605.98,2024,7,3
Food,HCM,CUST0048,2024-12-07,ORD004544,772.28,Product_21,1,completed,772.28,2024,12,7
Books,Cantho,CUST0828,2024-03-06,ORD004545,473.67,Product_66,9,completed,4263.03,2024,3,6
Food,Danang,CUST0491,2024-05-16,ORD004546,862.81,Product_38,10,completed,8628.099999999999,2024,5,16
Toys,Haiphong,CUST0020,2024-04-29,ORD004547,207.74,Product_99,6,completed,1246.44,2024,4,29
Clothing,Haiphong,CUST0162,2024-10-31,ORD004548,355.47,Product_33,4,cancelled,1421.88,2024,10,31
Books,Cantho,CUST0229,2024-08-22,ORD004549,40.94,Product_91,8,completed,327.52,2024,8,22
Books,Hanoi,CUST0689,2024-09-21,ORD004550,491.4,Product_27,6,completed,2948.3999999999996,2024,9,21
Toys,HCM,CUST0347,2024-01-28,ORD004551,832.16,Product_25,10,pending,8321.6,2024,1,28
Electronics,Cantho,CUST0717,2024-09-08,ORD004552,818.28,Product_71,7,pending,5727.96,2024,9,8
Clothing,Danang,CUST0549,2024-11-23,ORD004553,768.87,Product_91,1,completed,768.87,2024,11,23
Clothing,Danang,CUST0203,2024-10-03,ORD004554,94.81,Product_4,8,cancelled,758.48,2024,10,3
Toys,Hanoi,CUST0436,2024-04-18,ORD004555,153.58,Product_76,1,cancelled,153.58,2024,4,18
Books,Hanoi,CUST0173,2024-09-10,ORD004556,433.43,Product_56,1,cancelled,433.43,2024,9,10
Toys,Danang,CUST0949,2024-01-02,ORD004557,430.46,Product_75,4,pending,1721.84,2024,1,2
Electronics,Haiphong,CUST0201,2024-01-13,ORD004558,50.59,Product_81,3,cancelled,151.77,2024,1,13
Books,Cantho,CUST0293,2024-04-21,ORD004559,658.45,Product_95,4,cancelled,2633.8,2024,4,21
Clothing,Haiphong,CUST0030,2024-12-17,ORD004560,339.74,Product_5,8,pending,2717.92,2024,12,17
Toys,Haiphong,CUST0713,2024-10-11,ORD004561,244.51,Product_95,6,completed,1467.06,2024,10,11
Toys,Danang,CUST0416,2024-05-20,ORD004562,681.81,Product_60,3,pending,2045.4299999999998,2024,5,20
Food,Cantho,CUST0388,2024-04-17,ORD004563,280.99,Product_74,8,cancelled,2247.92,2024,4,17
Food,Haiphong,CUST0452,2024-07-25,ORD004564,42.64,Product_86,5,cancelled,213.2,2024,7,25
Food,Danang,CUST0333,2024-11-30,ORD004565,12.08,Product_42,10,pending,120.8,2024,11,30
Electronics,Haiphong,CUST0845,2024-01-12,ORD004566,820.27,Product_97,2,cancelled,1640.54,2024,1,12
Electronics,Danang,CUST0750,2024-06-03,ORD004567,367.74,Product_19,7,pending,2574.1800000000003,2024,6,3
Food,Danang,CUST0686,2024-05-05,ORD004568,831.76,Product_67,7,pending,5822.32,2024,5,5
Books,Haiphong,CUST0924,2024-07-17,ORD004569,686.69,Product_73,8,pending,5493.52,2024,7,17
Clothing,Hanoi,CUST0692,2024-03-30,ORD004570,176.06,Product_100,1,cancelled,176.06,2024,3,30
Books,Hanoi,CUST0462,2024-05-07,ORD004571,409.02,Product_7,5,pending,2045.1,2024,5,7
Food,Cantho,CUST0705,2024-07-01,ORD004572,845.15,Product_54,4,cancelled,3380.6,2024,7,1
Toys,HCM,CUST0416,2024-04-07,ORD004573,56.76,Product_22,10,cancelled,567.6,2024,4,7
Clothing,HCM,CUST0540,2024-02-22,ORD004574,560.1,Product_95,3,cancelled,1680.3000000000002,2024,2,22
Clothing,Danang,CUST0659,2024-09-22,ORD004575,98.97,Product_73,1,completed,98.97,2024,9,22
Electronics,Cantho,CUST0188,2024-01-28,ORD004576,216.72,Product_37,8,pending,1733.76,2024,1,28
Food,HCM,CUST0703,2024-06-14,ORD004577,393.57,Product_87,6,cancelled,2361.42,2024,6,14
Food,Hanoi,CUST0491,2024-11-08,ORD004578,373.25,Product_98,7,completed,2612.75,2024,11,8
Electronics,Hanoi,CUST0336,2024-03-08,ORD004579,617.46,Product_5,4,pending,2469.84,2024,3,8
Clothing,Hanoi,CUST0554,2024-06-30,ORD004580,395.59,Product_88,6,cancelled,2373.54,2024,6,30
Books,Haiphong,CUST0399,2024-04-18,ORD004581,24.93,Product_4,8,cancelled,199.44,2024,4,18
Food,Hanoi,CUST0210,2024-10-22,ORD004582,651.4,Product_2,1,pending,651.4,2024,10,22
Food,Danang,CUST0056,2024-01-14,ORD004583,313.12,Product_3,1,completed,313.12,2024,1,14
Toys,Danang,CUST0768,2024-10-30,ORD004584,304.05,Product_44,2,cancelled,608.1,2024,10,30
Books,Danang,CUST0304,2024-11-24,ORD004585,251.42,Product_88,1,pending,251.42,2024,11,24
Toys,HCM,CUST0074,2024-04-11,ORD004586,698.29,Product_83,5,pending,3491.45,2024,4,11
Clothing,Danang,CUST0424,2024-03-11,ORD004587,914.62,Product_2,6,completed,5487.72,2024,3,11
Books,Haiphong,CUST0696,2024-09-23,ORD004588,798.44,Product_63,6,cancelled,4790.64,2024,9,23
Clothing,Haiphong,CUST0269,2024-03-22,ORD004589,828.72,Product_49,7,completed,5801.04,2024,3,22
Electronics,Hanoi,CUST0505,2024-01-13,ORD004590,681.02,Product_84,5,completed,3405.1,2024,1,13
Electronics,Haiphong,CUST0742,2024-10-06,ORD004591,814.82,Product_51,6,completed,4888.92,2024,10,6
Books,Haiphong,CUST0488,2024-05-03,ORD004592,614.91,Product_24,10,completed,6149.099999999999,2024,5,3
Toys,Cantho,CUST0492,2024-12-15,ORD004593,408.8,Product_41,6,cancelled,2452.8,2024,12,15
Books,Haiphong,CUST0814,2024-03-17,ORD004594,914.37,Product_26,10,cancelled,9143.7,2024,3,17
Clothing,Cantho,CUST0116,2024-02-22,ORD004595,337.61,Product_52,8,pending,2700.88,2024,2,22
Clothing,Danang,CUST0611,2024-08-20,ORD004596,688.23,Product_98,3,pending,2064.69,2024,8,20
Toys,Cantho,CUST0820,2024-01-19,ORD004597,483.02,Product_41,8,cancelled,3864.16,2024,1,19
Toys,Danang,CUST0400,2024-10-25,ORD004598,694.37,Product_25,2,cancelled,1388.74,2024,10,25
Toys,Danang,CUST0467,2024-10-16,ORD004599,374.29,Product_100,1,cancelled,374.29,2024,10,16
Books,Haiphong,CUST0030,2024-04-01,ORD004600,226.82,Product_86,5,completed,1134.1,2024,4,1
Food,Danang,CUST0017,2024-12-12,ORD004601,752.88,Product_59,6,pending,4517.28,2024,12,12
Clothing,Cantho,CUST0700,2024-08-31,ORD004602,37.38,Product_18,1,cancelled,37.38,2024,8,31
Toys,Haiphong,CUST0804,2024-06-29,ORD004603,998.29,Product_81,3,completed,2994.87,2024,6,29
Clothing,Cantho,CUST0465,2024-12-05,ORD004604,319.56,Product_92,3,completed,958.6800000000001,2024,12,5
Books,HCM,CUST0176,2024-05-13,ORD004605,544.57,Product_69,8,completed,4356.56,2024,5,13
Toys,HCM,CUST0172,2024-10-01,ORD004606,779.97,Product_90,1,pending,779.97,2024,10,1
Books,Hanoi,CUST0118,2024-02-26,ORD004607,90.35,Product_5,10,pending,903.5,2024,2,26
Clothing,Cantho,CUST0513,2024-07-31,ORD004608,28.54,Product_12,3,pending,85.62,2024,7,31
Food,HCM,CUST0774,2024-02-06,ORD004609,178.97,Product_96,5,pending,894.85,2024,2,6
Clothing,Cantho,CUST0752,2024-12-06,ORD004610,717.74,Product_20,8,completed,5741.92,2024,12,6
Books,Cantho,CUST0487,2024-04-30,ORD004611,228.0,Product_44,3,completed,684.0,2024,4,30
Food,Hanoi,CUST0952,2024-01-30,ORD004612,72.59,Product_85,7,pending,508.13,2024,1,30
Food,HCM,CUST0543,2024-05-21,ORD004613,603.9,Product_80,2,pending,1207.8,2024,5,21
Books,Haiphong,CUST0314,2024-12-23,ORD004614,105.62,Product_36,8,cancelled,844.96,2024,12,23
Food,HCM,CUST0255,2024-07-03,ORD004615,872.27,Product_73,9,cancelled,7850.43,2024,7,3
Books,Cantho,CUST0895,2024-03-27,ORD004616,392.77,Product_48,10,pending,3927.7,2024,3,27
Clothing,Cantho,CUST0403,2024-04-20,ORD004617,943.88,Product_58,1,completed,943.88,2024,4,20
Toys,HCM,CUST0765,2024-09-10,ORD004618,277.72,Product_84,2,pending,555.44,2024,9,10
Toys,Haiphong,CUST0854,2024-10-02,ORD004619,999.92,Product_30,8,completed,7999.36,2024,10,2
Electronics,Hanoi,CUST0706,2024-03-02,ORD004620,342.07,Product_5,1,completed,342.07,2024,3,2
Food,Hanoi,CUST0609,2024-01-01,ORD004621,831.33,Product_47,5,completed,4156.650000000001,2024,1,1
Books,Danang,CUST0516,2024-04-19,ORD004622,694.71,Product_90,1,pending,694.71,2024,4,19
Clothing,Hanoi,CUST0829,2024-07-29,ORD004623,506.87,Product_70,1,pending,506.87,2024,7,29
Toys,Cantho,CUST0174,2024-04-20,ORD004624,433.4,Product_27,6,cancelled,2600.3999999999996,2024,4,20
Clothing,Hanoi,CUST0649,2024-02-27,ORD004625,983.85,Product_86,1,pending,983.85,2024,2,27
Clothing,Danang,CUST0564,2024-01-09,ORD004626,387.02,Product_47,1,pending,387.02,2024,1,9
Toys,Cantho,CUST0659,2024-05-03,ORD004627,234.7,Product_84,3,pending,704.0999999999999,2024,5,3
Electronics,Cantho,CUST0814,2024-06-26,ORD004628,558.37,Product_10,7,pending,3908.59,2024,6,26
