category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Electronics,Haiphong,CUST0106,2024-05-29,ORD006281,230.47,Product_81,6,cancelled,1382.82,2024,5,29
Books,HCM,CUST0485,2024-09-14,ORD006282,716.12,Product_52,1,cancelled,716.12,2024,9,14
Toys,Hanoi,CUST0007,2024-02-08,ORD006283,622.33,Product_72,9,pending,5600.97,2024,2,8
Food,HCM,CUST0006,2024-12-26,ORD006284,832.24,Product_5,6,pending,4993.4400000000005,2024,12,26
Food,Danang,CUST0039,2024-03-08,ORD006285,526.65,Product_85,10,cancelled,5266.5,2024,3,8
Clothing,Danang,CUST0148,2024-05-22,ORD006286,887.08,Product_7,3,cancelled,2661.2400000000002,2024,5,22
Books,HCM,CUST0099,2024-07-10,ORD006287,937.62,Product_7,10,pending,9376.2,2024,7,10
Clothing,Hanoi,CUST0430,2024-05-19,ORD006288,267.03,Product_70,10,pending,2670.2999999999997,2024,5,19
Electronics,HCM,CUST0007,2024-12-27,ORD006289,661.19,Product_79,7,cancelled,4628.33,2024,12,27
Electronics,Cantho,CUST0774,2024-04-05,ORD006290,790.26,Product_1,1,completed,790.26,2024,4,5
Books,HCM,CUST0057,2024-08-29,ORD006291,315.22,Product_55,2,pending,630.44,2024,8,29
Food,Danang,CUST0754,2024-07-24,ORD006292,789.77,Product_84,10,completed,7897.7,2024,7,24
Toys,Cantho,CUST0093,2024-07-01,ORD006293,829.64,Product_96,5,cancelled,4148.2,2024,7,1
Electronics,HCM,CUST0189,2024-09-22,ORD006294,544.11,Product_49,5,pending,2720.55,2024,9,22
Books,Danang,CUST0205,2024-04-06,ORD006295,382.97,Product_86,4,cancelled,1531.88,2024,4,6
Books,HCM,CUST0834,2024-03-30,ORD006296,51.35,Product_51,8,pending,410.8,2024,3,30
Clothing,Haiphong,CUST0311,2024-02-14,ORD006297,91.84,Product_57,4,completed,367.36,2024,2,14
Electronics,Danang,CUST0442,2024-01-03,ORD006298,925.08,Product_75,5,completed,4625.400000000001,2024,1,3
Books,Haiphong,CUST0529,2024-01-20,ORD006299,751.51,Product_25,9,cancelled,6763.59,2024,1,20
Electronics,Cantho,CUST0668,2024-10-10,ORD006300,788.74,Product_62,1,cancelled,788.74,2024,10,10
Food,Danang,CUST0424,2024-04-01,ORD006301,255.66,Product_71,1,completed,255.66,2024,4,1
Toys,Cantho,CUST0452,2024-12-03,ORD006302,756.52,Product_38,3,cancelled,2269.56,2024,12,3
Books,Hanoi,CUST0733,2024-08-13,ORD006303,856.15,Product_73,6,pending,5136.9,2024,8,13
Books,Cantho,CUST0627,2024-12-26,ORD006304,949.22,Product_43,8,pending,7593.76,2024,12,26
Books,Danang,CUST0076,2024-01-12,ORD006305,611.04,Product_79,7,pending,4277.28,2024,1,12
Toys,Haiphong,CUST0482,2024-08-23,ORD006306,230.08,Product_40,10,completed,2300.8,2024,8,23
Electronics,Cantho,CUST0718,2024-04-05,ORD006307,95.54,Product_22,7,completed,668.7800000000001,2024,4,5
Books,Haiphong,CUST0996,2024-02-17,ORD006308,578.85,Product_74,1,cancelled,578.85,2024,2,17
Toys,Haiphong,CUST0749,2024-02-17,ORD006309,400.72,Product_100,3,completed,1202.16,2024,2,17
Books,HCM,CUST0897,2024-04-29,ORD006310,589.75,Product_15,8,completed,4718.0,2024,4,29
Books,Danang,CUST0176,2024-09-02,ORD006311,743.21,Product_1,9,cancelled,6688.89,2024,9,2
Clothing,Cantho,CUST0834,2024-10-12,ORD006312,231.6,Product_18,9,completed,2084.4,2024,10,12
Clothing,HCM,CUST0375,2024-11-14,ORD006313,959.23,Product_37,4,cancelled,3836.92,2024,11,14
Food,Hanoi,CUST0340,2024-02-24,ORD006314,447.08,Product_34,3,cancelled,1341.24,2024,2,24
Electronics,Haiphong,CUST0345,2024-01-16,ORD006315,385.52,Product_39,5,pending,1927.6,2024,1,16
Toys,HCM,CUST0404,2024-08-27,ORD006316,368.5,Product_7,1,cancelled,368.5,2024,8,27
Toys,Cantho,CUST0911,2024-02-18,ORD006317,265.1,Product_35,3,cancelled,795.3000000000001,2024,2,18
Food,Danang,CUST0288,2024-03-29,ORD006318,531.05,Product_54,9,completed,4779.45,2024,3,29
Books,Cantho,CUST0455,2024-03-07,ORD006319,483.08,Product_10,5,completed,2415.4,2024,3,7
Toys,Haiphong,CUST0874,2024-10-30,ORD006320,307.55,Product_5,8,cancelled,2460.4,2024,10,30
Electronics,Cantho,CUST0376,2024-11-01,ORD006321,474.18,Product_74,8,cancelled,3793.44,2024,11,1
Clothing,Hanoi,CUST0149,2024-12-20,ORD006322,761.92,Product_64,7,completed,5333.44,2024,12,20
Toys,Cantho,CUST0448,2024-05-03,ORD006323,823.64,Product_83,7,completed,5765.48,2024,5,3
Clothing,HCM,CUST0521,2024-04-19,ORD006324,775.44,Product_17,7,cancelled,5428.08,2024,4,19
Toys,Hanoi,CUST0621,2024-06-18,ORD006325,295.5,Product_38,8,completed,2364.0,2024,6,18
Clothing,HCM,CUST0257,2024-08-19,ORD006326,231.87,Product_96,7,completed,1623.0900000000001,2024,8,19
Food,Haiphong,CUST0754,2024-05-25,ORD006327,168.79,Product_64,5,pending,843.9499999999999,2024,5,25
Electronics,Haiphong,CUST0383,2024-12-15,ORD006328,816.76,Product_27,6,pending,4900.5599999999995,2024,12,15
Toys,HCM,CUST0807,2024-03-07,ORD006329,345.95,Product_34,1,cancelled,345.95,2024,3,7
Electronics,HCM,CUST0927,2024-02-15,ORD006330,711.9,Product_27,3,pending,2135.7,2024,2,15
Books,Danang,CUST0956,2024-04-16,ORD006331,925.15,Product_79,3,pending,2775.45,2024,4,16
Electronics,Danang,CUST0654,2024-03-06,ORD006332,143.95,Product_56,10,completed,1439.5,2024,3,6
Toys,Haiphong,CUST0337,2024-07-09,ORD006333,624.3,Product_13,7,completed,4370.099999999999,2024,7,9
Toys,HCM,CUST0570,2024-12-31,ORD006334,12.57,Product_67,4,cancelled,50.28,2024,12,31
Toys,Cantho,CUST0465,2024-05-05,ORD006335,967.19,Product_94,9,pending,8704.710000000001,2024,5,5
Electronics,Haiphong,CUST0871,2024-01-31,ORD006336,75.8,Product_37,9,pending,682.1999999999999,2024,1,31
Toys,HCM,CUST0429,2024-12-12,ORD006337,251.13,Product_54,3,cancelled,753.39,2024,12,12
Clothing,HCM,CUST0338,2024-07-13,ORD006338,767.26,Product_45,10,completed,7672.6,2024,7,13
Food,Danang,CUST0310,2024-04-11,ORD006339,457.29,Product_6,9,pending,4115.610000000001,2024,4,11
Electronics,Danang,CUST0980,2024-01-26,ORD006340,624.74,Product_29,9,cancelled,5622.66,2024,1,26
Clothing,Haiphong,CUST0064,2024-03-30,ORD006341,209.64,Product_72,5,pending,1048.1999999999998,2024,3,30
Electronics,Hanoi,CUST0849,2024-03-09,ORD006342,479.37,Product_34,7,completed,3355.59,2024,3,9
Electronics,Cantho,CUST0519,2024-04-07,ORD006343,868.18,Product_70,4,completed,3472.72,2024,4,7
Clothing,HCM,CUST0687,2024-05-14,ORD006344,470.67,Product_36,5,cancelled,2353.35,2024,5,14
Books,Cantho,CUST0242,2024-02-19,ORD006345,844.07,Product_11,5,pending,4220.35,2024,2,19
Toys,Cantho,CUST0980,2024-06-17,ORD006346,436.29,Product_15,3,pending,1308.8700000000001,2024,6,17
Books,Danang,CUST0287,2024-07-20,ORD006347,722.03,Product_71,4,cancelled,2888.12,2024,7,20
Books,Cantho,CUST0292,2024-01-16,ORD006348,502.47,Product_33,3,cancelled,1507.41,2024,1,16
Toys,Cantho,CUST0109,2024-01-16,ORD006349,838.89,Product_81,4,cancelled,3355.56,2024,1,16
Electronics,Haiphong,CUST0828,2024-12-12,ORD006350,743.62,Product_50,10,cancelled,7436.2,2024,12,12
Books,Hanoi,CUST0610,2024-06-19,ORD006351,491.3,Product_79,6,pending,2947.8,2024,6,19
Clothing,Cantho,CUST0987,2024-11-17,ORD006352,825.93,Product_48,8,cancelled,6607.44,2024,11,17
Books,Hanoi,CUST0610,2024-12-31,ORD006353,222.08,Product_26,4,cancelled,888.32,2024,12,31
Food,Haiphong,CUST0632,2024-11-13,ORD006354,82.59,Product_29,3,completed,247.77,2024,11,13
Toys,Haiphong,CUST0189,2024-04-23,ORD006355,241.92,Product_1,9,completed,2177.2799999999997,2024,4,23
Clothing,Danang,CUST0554,2024-02-17,ORD006356,382.29,Product_42,6,completed,2293.7400000000002,2024,2,17
Toys,Cantho,CUST0803,2024-08-21,ORD006357,628.24,Product_35,9,pending,5654.16,2024,8,21
Clothing,Haiphong,CUST0216,2024-08-24,ORD006358,729.03,Product_54,8,completed,5832.24,2024,8,24
Toys,Danang,CUST0650,2024-08-31,ORD006359,945.59,Product_16,4,pending,3782.36,2024,8,31
Books,HCM,CUST0627,2024-10-12,ORD006360,381.95,Product_78,6,completed,2291.7,2024,10,12
Clothing,Cantho,CUST0194,2024-07-24,ORD006361,871.74,Product_69,3,cancelled,2615.2200000000003,2024,7,24
Clothing,Danang,CUST0274,2024-07-31,ORD006362,416.52,Product_42,6,pending,2499.12,2024,7,31
Toys,Hanoi,CUST0986,2024-08-20,ORD006363,903.97,Product_17,7,cancelled,6327.79,2024,8,20
Toys,Haiphong,CUST0367,2024-02-29,ORD006364,96.33,Product_82,7,pending,674.31,2024,2,29
Food,HCM,CUST0331,2024-05-28,ORD006365,860.6,Product_64,10,completed,8606.0,2024,5,28
Food,Haiphong,CUST0774,2024-09-05,ORD006366,756.12,Product_28,2,completed,1512.24,2024,9,5
Books,Cantho,CUST0555,2024-09-04,ORD006367,910.06,Product_17,2,cancelled,1820.12,2024,9,4
Books,Hanoi,CUST0097,2024-03-30,ORD006368,128.48,Product_23,3,cancelled,385.43999999999994,2024,3,30
Food,Haiphong,CUST0784,2024-01-12,ORD006369,725.13,Product_61,1,cancelled,725.13,2024,1,12
Books,HCM,CUST0628,2024-08-29,ORD006370,911.15,Product_51,9,pending,8200.35,2024,8,29
Clothing,Danang,CUST0909,2024-09-22,ORD006371,343.4,Product_77,2,cancelled,686.8,2024,9,22
Food,HCM,CUST0645,2024-01-29,ORD006372,882.43,Product_24,4,pending,3529.72,2024,1,29
Food,HCM,CUST0132,2024-05-09,ORD006373,282.75,Product_28,6,cancelled,1696.5,2024,5,9
Food,Danang,CUST0300,2024-05-15,ORD006374,415.79,Product_6,6,completed,2494.7400000000002,2024,5,15
Electronics,Danang,CUST0259,2024-12-15,ORD006375,501.25,Product_68,7,pending,3508.75,2024,12,15
Books,Danang,CUST0735,2024-03-12,ORD006376,936.43,Product_97,6,cancelled,5618.58,2024,3,12
Clothing,Danang,CUST0822,2024-11-12,ORD006377,439.61,Product_29,2,pending,879.22,2024,11,12
Clothing,HCM,CUST0325,2024-01-04,ORD006378,943.07,Product_61,4,completed,3772.28,2024,1,4
Clothing,Haiphong,CUST0748,2024-07-18,ORD006379,688.07,Product_4,5,cancelled,3440.3500000000004,2024,7,18
Books,Cantho,CUST0742,2024-10-06,ORD006380,441.79,Product_17,6,cancelled,2650.7400000000002,2024,10,6
Food,Hanoi,CUST0991,2024-05-13,ORD006381,860.52,Product_65,8,cancelled,6884.16,2024,5,13
Electronics,Hanoi,CUST0886,2024-04-12,ORD006382,788.98,Product_23,6,cancelled,4733.88,2024,4,12
Books,Cantho,CUST0846,2024-07-21,ORD006383,899.19,Product_86,1,completed,899.19,2024,7,21
Clothing,Danang,CUST0076,2024-07-21,ORD006384,416.39,Product_50,9,cancelled,3747.5099999999998,2024,7,21
Food,Danang,CUST0729,2024-08-09,ORD006385,845.47,Product_11,8,cancelled,6763.76,2024,8,9
Electronics,Haiphong,CUST0718,2024-11-28,ORD006386,964.38,Product_75,3,pending,2893.14,2024,11,28
Clothing,Cantho,CUST0672,2024-09-30,ORD006387,508.92,Product_84,2,pending,1017.84,2024,9,30
Books,Haiphong,CUST0883,2024-04-14,ORD006388,135.3,Product_38,4,pending,541.2,2024,4,14
Books,HCM,CUST0088,2024-10-23,ORD006389,116.03,Product_94,7,pending,812.21,2024,10,23
Books,Cantho,CUST0190,2024-01-25,ORD006390,939.88,Product_77,9,completed,8458.92,2024,1,25
Food,Danang,CUST0862,2024-01-04,ORD006391,612.49,Product_16,2,cancelled,1224.98,2024,1,4
Clothing,Danang,CUST0795,2024-10-16,ORD006392,870.34,Product_28,3,cancelled,2611.02,2024,10,16
Toys,Cantho,CUST0895,2024-01-09,ORD006393,699.76,Product_51,4,completed,2799.04,2024,1,9
Toys,Haiphong,CUST0615,2024-07-24,ORD006394,573.24,Product_1,10,cancelled,5732.4,2024,7,24
Electronics,Danang,CUST0741,2024-08-14,ORD006395,584.61,Product_57,10,pending,5846.1,2024,8,14
Electronics,Danang,CUST0238,2024-05-05,ORD006396,672.18,Product_12,4,completed,2688.72,2024,5,5
Books,Danang,CUST0530,2024-10-17,ORD006397,388.85,Product_63,6,completed,2333.1000000000004,2024,10,17
Clothing,Cantho,CUST0128,2024-01-12,ORD006398,795.12,Product_62,7,completed,5565.84,2024,1,12
Electronics,HCM,CUST0621,2024-10-11,ORD006399,377.64,Product_47,9,cancelled,3398.7599999999998,2024,10,11
Toys,HCM,CUST0476,2024-09-27,ORD006400,805.24,Product_36,7,completed,5636.68,2024,9,27
Electronics,Hanoi,CUST0742,2024-10-02,ORD006401,469.24,Product_19,4,cancelled,1876.96,2024,10,2
Electronics,HCM,CUST0184,2024-02-02,ORD006402,312.37,Product_9,7,completed,2186.59,2024,2,2
Electronics,Cantho,CUST0420,2024-03-10,ORD006403,650.41,Product_76,10,completed,6504.099999999999,2024,3,10
Clothing,Haiphong,CUST0371,2024-08-19,ORD006404,652.97,Product_83,1,pending,652.97,2024,8,19
Food,HCM,CUST0778,2024-12-14,ORD006405,445.7,Product_85,3,pending,1337.1,2024,12,14
Clothing,Cantho,CUST0116,2024-01-13,ORD006406,937.5,Product_12,6,completed,5625.0,2024,1,13
Toys,Hanoi,CUST0271,2024-10-26,ORD006407,238.48,Product_57,8,cancelled,1907.84,2024,10,26
Books,HCM,CUST0158,2024-09-03,ORD006408,450.36,Product_80,2,pending,900.72,2024,9,3
Books,HCM,CUST0748,2024-02-02,ORD006409,29.88,Product_19,10,pending,298.8,2024,2,2
Electronics,Cantho,CUST0911,2024-06-20,ORD006410,951.25,Product_60,4,completed,3805.0,2024,6,20
Food,Hanoi,CUST0438,2024-02-24,ORD006411,37.8,Product_48,6,completed,226.79999999999998,2024,2,24
Electronics,Haiphong,CUST0788,2024-03-12,ORD006412,775.64,Product_87,4,completed,3102.56,2024,3,12
Electronics,Hanoi,CUST0676,2024-08-25,ORD006413,194.56,Product_84,5,cancelled,972.8,2024,8,25
Food,HCM,CUST0581,2024-09-26,ORD006414,914.28,Product_1,5,pending,4571.4,2024,9,26
Books,Hanoi,CUST0439,2024-09-16,ORD006415,528.49,Product_16,8,pending,4227.92,2024,9,16
Toys,HCM,CUST0409,2024-07-02,ORD006416,282.68,Product_59,1,cancelled,282.68,2024,7,2
Electronics,Haiphong,CUST0475,2024-04-12,ORD006417,539.13,Product_76,9,completed,4852.17,2024,4,12
Toys,Danang,CUST0812,2024-12-30,ORD006418,871.93,Product_41,2,cancelled,1743.86,2024,12,30
Clothing,Danang,CUST0261,2024-05-03,ORD006419,725.49,Product_2,9,cancelled,6529.41,2024,5,3
Food,Haiphong,CUST0320,2024-02-08,ORD006420,129.85,Product_25,10,completed,1298.5,2024,2,8
Food,Haiphong,CUST0788,2024-11-03,ORD006421,545.21,Product_18,6,pending,3271.26,2024,11,3
Clothing,HCM,CUST0674,2024-03-23,ORD006422,146.85,Product_21,3,cancelled,440.54999999999995,2024,3,23
Books,Cantho,CUST0644,2024-04-17,ORD006423,897.04,Product_47,3,pending,2691.12,2024,4,17
Books,Danang,CUST0096,2024-02-12,ORD006424,740.01,Product_54,9,pending,6660.09,2024,2,12
Toys,Haiphong,CUST0584,2024-08-16,ORD006425,836.94,Product_63,5,cancelled,4184.700000000001,2024,8,16
Food,HCM,CUST0624,2024-07-16,ORD006426,135.91,Product_89,2,cancelled,271.82,2024,7,16
Food,Haiphong,CUST0971,2024-04-10,ORD006427,146.83,Product_13,9,cancelled,1321.47,2024,4,10
Toys,Hanoi,CUST0035,2024-03-25,ORD006428,474.94,Product_99,3,cancelled,1424.82,2024,3,25
Food,HCM,CUST0380,2024-07-01,ORD006429,903.9,Product_11,3,cancelled,2711.7,2024,7,1
Clothing,Hanoi,CUST0239,2024-02-14,ORD006430,945.94,Product_10,4,cancelled,3783.76,2024,2,14
Food,HCM,CUST0004,2024-08-08,ORD006431,264.31,Product_90,8,completed,2114.48,2024,8,8
Toys,Danang,CUST0332,2024-10-23,ORD006432,289.72,Product_35,8,pending,2317.76,2024,10,23
Books,Haiphong,CUST0954,2024-04-21,ORD006433,154.25,Product_33,3,cancelled,462.75,2024,4,21
Electronics,Haiphong,CUST0736,2024-02-05,ORD006434,323.34,Product_30,10,cancelled,3233.3999999999996,2024,2,5
Electronics,Haiphong,CUST0755,2024-11-18,ORD006435,43.25,Product_52,3,pending,129.75,2024,11,18
Electronics,HCM,CUST0661,2024-10-24,ORD006436,937.5,Product_100,3,pending,2812.5,2024,10,24
Clothing,Haiphong,CUST0958,2024-02-13,ORD006437,474.03,Product_43,6,pending,2844.18,2024,2,13
Clothing,Cantho,CUST0354,2024-06-26,ORD006438,888.63,Product_93,4,completed,3554.52,2024,6,26
Electronics,HCM,CUST0808,2024-05-17,ORD006439,869.7,Product_33,4,completed,3478.8,2024,5,17
Electronics,HCM,CUST0112,2024-01-03,ORD006440,901.37,Product_63,7,pending,6309.59,2024,1,3
Clothing,Danang,CUST0765,2024-08-11,ORD006441,174.62,Product_22,2,pending,349.24,2024,8,11
Electronics,Danang,CUST0725,2024-12-07,ORD006442,423.92,Product_87,10,completed,4239.2,2024,12,7
Clothing,Danang,CUST0581,2024-04-10,ORD006443,918.76,Product_29,1,cancelled,918.76,2024,4,10
Electronics,Cantho,CUST0337,2024-10-02,ORD006444,388.72,Product_83,5,pending,1943.6000000000001,2024,10,2
Clothing,Hanoi,CUST0185,2024-03-23,ORD006445,258.49,Product_30,10,cancelled,2584.9,2024,3,23
Toys,Hanoi,CUST0767,2024-04-29,ORD006446,801.71,Product_15,5,cancelled,4008.55,2024,4,29
Electronics,Hanoi,CUST0248,2024-01-06,ORD006447,177.75,Product_38,6,completed,1066.5,2024,1,6
Books,HCM,CUST0913,2024-06-01,ORD006448,204.68,Product_97,2,pending,409.36,2024,6,1
Books,Danang,CUST0305,2024-10-07,ORD006449,137.34,Product_4,8,pending,1098.72,2024,10,7
Clothing,HCM,CUST0895,2024-01-17,ORD006450,324.99,Product_1,6,completed,1949.94,2024,1,17
Clothing,Haiphong,CUST0194,2024-04-06,ORD006451,524.51,Product_64,4,completed,2098.04,2024,4,6
Toys,Haiphong,CUST0721,2024-01-27,ORD006452,152.72,Product_51,1,completed,152.72,2024,1,27
Toys,Danang,CUST0293,2024-07-15,ORD006453,91.72,Product_37,3,pending,275.15999999999997,2024,7,15
Toys,Danang,CUST0800,2024-04-09,ORD006454,998.7,Product_98,10,completed,9987.0,2024,4,9
Electronics,Haiphong,CUST0197,2024-09-01,ORD006455,163.65,Product_68,9,cancelled,1472.8500000000001,2024,9,1
Food,Cantho,CUST0031,2024-05-30,ORD006456,784.04,Product_93,4,pending,3136.16,2024,5,30
Books,HCM,CUST0402,2024-03-30,ORD006457,542.22,Product_52,3,pending,1626.66,2024,3,30
Clothing,Danang,CUST0583,2024-06-03,ORD006458,977.94,Product_16,9,pending,8801.460000000001,2024,6,3
Toys,Cantho,CUST0164,2024-01-31,ORD006459,30.38,Product_53,1,cancelled,30.38,2024,1,31
Clothing,Hanoi,CUST0679,2024-09-23,ORD006460,643.31,Product_52,10,cancelled,6433.099999999999,2024,9,23
Clothing,Haiphong,CUST0554,2024-05-23,ORD006461,500.49,Product_9,10,cancelled,5004.9,2024,5,23
Clothing,Hanoi,CUST0948,2024-02-10,ORD006462,973.67,Product_46,8,pending,7789.36,2024,2,10
Electronics,Hanoi,CUST0726,2024-08-17,ORD006463,276.73,Product_20,2,pending,553.46,2024,8,17
Clothing,Haiphong,CUST0124,2024-02-25,ORD006464,598.23,Product_62,8,pending,4785.84,2024,2,25
Books,HCM,CUST0950,2024-09-30,ORD006465,335.9,Product_26,10,cancelled,3359.0,2024,9,30
Toys,Cantho,CUST0243,2024-11-14,ORD006466,678.5,Product_33,9,completed,6106.5,2024,11,14
Clothing,HCM,CUST0996,2024-03-15,ORD006467,448.38,Product_22,7,pending,3138.66,2024,3,15
Food,Danang,CUST0855,2024-06-11,ORD006468,502.54,Product_17,1,pending,502.54,2024,6,11
Food,HCM,CUST0195,2024-12-06,ORD006469,853.96,Product_72,7,completed,5977.72,2024,12,6
Books,Haiphong,CUST0455,2024-04-03,ORD006470,375.72,Product_88,8,cancelled,3005.76,2024,4,3
Electronics,Hanoi,CUST0735,2024-02-17,ORD006471,362.52,Product_40,2,completed,725.04,2024,2,17
Toys,Haiphong,CUST0926,2024-04-26,ORD006472,856.74,Product_85,7,cancelled,5997.18,2024,4,26
Food,Hanoi,CUST0022,2024-11-21,ORD006473,290.82,Product_10,7,cancelled,2035.74,2024,11,21
Books,Haiphong,CUST0810,2024-07-12,ORD006474,791.86,Product_13,6,completed,4751.16,2024,7,12
Clothing,Hanoi,CUST0650,2024-04-11,ORD006475,684.3,Product_69,9,completed,6158.7,2024,4,11
Food,Cantho,CUST0996,2024-09-28,ORD006476,337.68,Product_89,6,cancelled,2026.08,2024,9,28
Books,Danang,CUST0842,2024-03-09,ORD006477,231.78,Product_35,2,pending,463.56,2024,3,9
Electronics,Danang,CUST0756,2024-09-28,ORD006478,870.19,Product_83,7,cancelled,6091.33,2024,9,28
Toys,Cantho,CUST0830,2024-10-19,ORD006479,323.0,Product_7,1,pending,323.0,2024,10,19
Books,Haiphong,CUST0787,2024-12-25,ORD006480,157.29,Product_39,4,pending,629.16,2024,12,25
Books,Danang,CUST0913,2024-03-09,ORD006481,679.35,Product_52,9,cancelled,6114.150000000001,2024,3,9
Clothing,Haiphong,CUST0549,2024-03-03,ORD006482,305.19,Product_75,5,completed,1525.95,2024,3,3
Clothing,Cantho,CUST0374,2024-04-19,ORD006483,451.11,Product_95,7,completed,3157.77,2024,4,19
Food,Cantho,CUST0265,2024-12-23,ORD006484,627.42,Product_1,5,completed,3137.1,2024,12,23
Food,HCM,CUST0093,2024-08-03,ORD006485,176.4,Product_29,9,pending,1587.6000000000001,2024,8,3
Books,Haiphong,CUST0856,2024-03-07,ORD006486,14.98,Product_20,2,cancelled,29.96,2024,3,7
Books,Danang,CUST0068,2024-02-22,ORD006487,485.08,Product_64,6,pending,2910.48,2024,2,22
Clothing,Haiphong,CUST0354,2024-01-25,ORD006488,41.47,Product_99,3,cancelled,124.41,2024,1,25
Electronics,Danang,CUST0208,2024-09-22,ORD006489,218.2,Product_57,10,pending,2182.0,2024,9,22
Books,HCM,CUST0943,2024-06-20,ORD006490,341.87,Product_82,5,completed,1709.35,2024,6,20
Clothing,HCM,CUST0342,2024-11-30,ORD006491,242.6,Product_64,4,cancelled,970.4,2024,11,30
Clothing,HCM,CUST0141,2024-01-16,ORD006492,438.56,Product_55,6,pending,2631.36,2024,1,16
Books,HCM,CUST0081,2024-01-02,ORD006493,230.34,Product_37,7,pending,1612.38,2024,1,2
Books,Cantho,CUST0610,2024-01-23,ORD006494,570.69,Product_41,8,completed,4565.52,2024,1,23
Clothing,Haiphong,CUST0584,2024-10-18,ORD006495,38.3,Product_53,4,cancelled,153.2,2024,10,18
Toys,Hanoi,CUST0541,2024-08-07,ORD006496,171.36,Product_90,7,pending,1199.52,2024,8,7
Food,Haiphong,CUST0075,2024-07-06,ORD006497,508.32,Product_50,2,completed,1016.64,2024,7,6
Food,HCM,CUST0817,2024-08-11,ORD006498,587.68,Product_45,6,cancelled,3526.08,2024,8,11
Food,Cantho,CUST0042,2024-01-26,ORD006499,897.49,Product_71,10,completed,8974.9,2024,1,26
Electronics,Hanoi,CUST0344,2024-03-25,ORD006500,641.57,Product_39,9,cancelled,5774.13,2024,3,25
Toys,HCM,CUST0062,2024-11-20,ORD006501,912.1,Product_32,10,cancelled,9121.0,2024,11,20
